GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_112	-12.3523	-11.6494	-12.1622	-12.1218	-11.8649	-11.9683	-11.9744	-12.0204	-12.2008	-12.133	-12.6243	-12.118	-12.1114	-11.8867	-11.944	-12.3372	-12.3269	-12.2258	-11.9321	-12.4064
Gene_113	-13.9171	-14.0293	-13.9772	-13.9475	-13.8918	-14.0547	-13.9574	-13.9385	-13.9028	-14.0349	-13.5969	-13.707	-14.0368	-13.8468	-13.8568	-14.0113	-14.0331	-13.9091	-13.9466	-13.8331
Gene_114	-15.4593	-15.3324	-15.285	-15.2955	-15.8235	-15.6602	-15.3642	-14.8441	-15.6994	-15.5851	-15.3185	-15.0005	-15.2168	-15.1312	-15.5812	-15.2957	-15.6124	-15.3954	-15.3246	-15.4187
Gene_115	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824
Gene_116	-10.6511	-11.0531	-11.2324	-10.9394	-10.8329	-10.6266	-10.961	-11.0202	-10.8801	-11.0804	-10.9183	-10.7463	-10.5395	-10.6281	-11.1971	-10.9686	-11.049	-10.9929	-10.9169	-10.7338
Gene_117	-9.91867	-9.82455	-10.156	-10.0947	-9.84832	-9.96964	-10.1357	-10.0893	-9.85747	-9.9984	-10.0759	-9.87558	-9.45489	-9.77015	-10.062	-9.93483	-9.94071	-10.1413	-10.0533	-10.0715
Gene_118	-13.3129	-13.2632	-13.2633	-13.3072	-13.2922	-13.2876	-13.3086	-13.3028	-13.2978	-13.2894	-13.3161	-13.2934	-13.3022	-13.3026	-13.2965	-13.3086	-13.2979	-13.2926	-13.3012	-13.3111
Gene_119	-11.635	-11.8627	-12.317	-11.6881	-11.9945	-11.8042	-12.0344	-12.2064	-11.9335	-11.86	-12.0862	-11.7596	-11.8382	-11.7061	-12.2593	-11.8545	-11.563	-12.0909	-12.0868	-12.2917
Gene_120	-14.2984	-14.2984	-14.2983	-14.2984	-14.2984	-14.2984	-14.2984	-14.2984	-14.2984	-14.2984	-14.2983	-14.2984	-14.2984	-14.2984	-14.2983	-14.2984	-14.2984	-14.2984	-14.2984	-14.2984
Gene_121	-14.1103	-14.1545	-13.9902	-14.2102	-14.1717	-14.21	-14.2262	-14.1648	-14.1132	-14.1989	-14.2211	-14.187	-14.2678	-14.1061	-14.2355	-14.2996	-14.1322	-14.1665	-14.1654	-14.1991
Gene_122	-10.0302	-9.75151	-9.25348	-10.0594	-9.93348	-9.48483	-10.533	-9.72107	-9.80563	-9.38893	-10.0904	-9.67133	-9.88609	-9.37623	-9.86939	-10.0881	-10.0646	-10.0027	-9.87574	-9.7194
Gene_123	-11.7354	-11.4235	-11.3113	-11.7371	-11.2301	-11.6862	-12.0646	-11.6158	-11.6909	-11.2135	-11.6896	-11.4275	-11.4538	-11.0395	-11.537	-11.6468	-11.5831	-11.1284	-11.6008	-11.5246
Gene_124	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087	-14.9087
Gene_125	-9.90852	-10.0127	-10.0529	-10.0531	-9.77997	-10.2752	-10.186	-9.9285	-9.85047	-10.0616	-10.1061	-9.51139	-10.2454	-9.7434	-9.67967	-10.2335	-9.70881	-9.85784	-9.59389	-10.3584
Gene_126	-7.85962	-8.48308	-8.01065	-8.48796	-8.49591	-8.34975	-8.68665	-8.2258	-8.03299	-8.65573	-8.71925	-8.13666	-8.34363	-8.15898	-8.4338	-8.30298	-7.90764	-8.42666	-8.18741	-8.19976
Gene_127	-11.0166	-11.4115	-11.2368	-11.2056	-11.0681	-11.1047	-11.2083	-11.0736	-11.1312	-11.2527	-11.0716	-11.0275	-11.0374	-11.3396	-11.2384	-10.8523	-10.8952	-10.9055	-11.2731	-11.4035
Gene_128	-10.7162	-10.3667	-10.9726	-10.5617	-10.6672	-11.3679	-10.9401	-10.9354	-10.6209	-10.5048	-11.0785	-10.6488	-10.8961	-10.8172	-10.9477	-10.4382	-10.5256	-10.8731	-10.9264	-10.5006
Gene_129	-10.9687	-11.1879	-11.0847	-11.0459	-11.0177	-10.8145	-11.1374	-11.1471	-10.3078	-10.6788	-10.7104	-10.9809	-11.1218	-10.5659	-10.9948	-10.9331	-11.0521	-10.9538	-10.7974	-11.1117
Gene_130	-10.3766	-10.2819	-10.5102	-10.3186	-10.3326	-10.1891	-10.2061	-10.1799	-10.1567	-10.7095	-10.3241	-10.2204	-10.4503	-10.2513	-10.2962	-10.6376	-10.3094	-10.3367	-10.0713	-10.3817
Gene_131	-13.0772	-12.9766	-13.3307	-13.3864	-13.2143	-13.1436	-13.5529	-12.6663	-13.186	-13.2683	-13.4106	-12.8591	-13.6735	-13.0889	-13.2906	-13.0027	-13.3883	-13.3067	-13.5141	-12.9968
Gene_132	-9.07663	-8.31411	-8.87992	-8.62671	-9.24602	-8.88773	-9.15969	-9.2658	-9.07681	-9.01603	-8.74992	-8.7712	-8.69564	-8.63394	-8.88801	-9.09886	-8.79122	-8.89566	-8.32223	-9.07901
Gene_133	-6.3303	-6.7614	-6.96476	-6.26662	-5.99978	-6.14261	-6.88004	-6.41413	-6.56376	-6.31647	-7.09475	-6.28358	-6.30982	-6.70294	-6.59114	-6.95334	-6.4883	-6.53813	-6.81191	-6.47035
Gene_134	-13.1431	-13.0937	-13.1651	-13.1893	-12.9109	-13.0005	-13.0645	-13.0169	-13.0041	-13.1419	-13.4156	-13.0082	-13.1214	-13.0839	-13.1618	-13.1193	-13.1709	-13.1808	-13.171	-13.4724
Gene_135	-13.4296	-13.2905	-13.2293	-13.6256	-13.013	-13.0463	-13.3545	-13.5134	-13.2807	-13.3471	-13.4212	-13.5176	-13.1427	-13.3931	-13.2949	-13.3051	-13.2465	-12.8911	-13.4533	-13.3963
Gene_136	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368	-17.2368
Gene_137	-11.3269	-10.8682	-10.8372	-11.454	-10.3987	-11.0525	-11.0751	-11.3564	-10.8175	-11.0458	-11.0453	-10.7688	-11.073	-11.1389	-11.1465	-10.8766	-11.166	-11.3305	-11.2569	-11.768
Gene_138	-13.2703	-13.1866	-13.0965	-12.8603	-13.0204	-13.3325	-13.2656	-13.1913	-12.9874	-13.2613	-13.0843	-13.2113	-13.3447	-13.2556	-13.3215	-13.0512	-13.3132	-13.0844	-12.9672	-12.971
Gene_139	-12.4578	-12.1729	-12.0803	-12.1099	-11.9153	-12.1238	-11.6709	-11.8109	-12.507	-12.2115	-12.1244	-11.959	-11.8621	-11.9459	-12.0578	-11.5698	-12.0284	-11.8964	-12.324	-12.3075
Gene_140	-8.33826	-8.41296	-8.37751	-8.62041	-8.30404	-8.46157	-8.88847	-8.69737	-8.53097	-8.7059	-8.48731	-8.51226	-8.38299	-8.33358	-8.58609	-8.85826	-8.60199	-8.48488	-8.39069	-8.65487
Gene_141	-12.4726	-12.3382	-12.6404	-12.5184	-12.5384	-12.6323	-12.6571	-12.3299	-11.9879	-12.3926	-12.5712	-12.417	-12.2797	-12.392	-12.6307	-12.7509	-12.352	-12.6299	-12.1021	-12.0828
Gene_143	-10.7033	-10.2306	-10.8319	-10.0895	-10.7171	-10.806	-10.6575	-10.7204	-10.6886	-10.8084	-10.6831	-10.4174	-10.4743	-10.4339	-10.4652	-11.027	-10.878	-10.6471	-10.9951	-10.6665
Gene_144	-13.1207	-13.0374	-12.8778	-13.1144	-12.9405	-13.1323	-13.0362	-13.4035	-13.191	-12.9456	-13.2712	-13.1019	-13.3898	-13.253	-13.4144	-13.1429	-13.3583	-13.2724	-12.7526	-13.4322
Gene_145	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262	-16.6262
Gene_146	-11.3244	-11.5974	-11.7897	-11.481	-11.4393	-11.6738	-11.5051	-11.2691	-11.5454	-11.8193	-12.3176	-11.7005	-11.4915	-11.4956	-11.5676	-11.5661	-11.5243	-11.4325	-11.8351	-11.579
Gene_147	-8.13932	-7.91368	-7.82622	-8.25499	-7.88291	-8.35803	-8.35467	-8.41775	-8.10668	-8.30965	-8.68257	-8.27971	-7.81219	-7.72818	-8.17405	-7.83547	-8.13508	-8.20726	-8.19962	-8.16679
Gene_148	-8.87656	-9.22157	-8.86389	-9.1075	-9.17322	-9.3379	-9.36189	-9.01608	-9.25259	-8.91445	-9.20928	-9.04007	-8.97302	-8.83074	-9.4549	-9.0548	-9.14314	-9.09698	-9.4337	-9.20775
Gene_149	-7.20246	-7.48465	-6.9694	-6.9465	-7.15096	-6.86991	-7.44598	-7.22422	-7.39733	-7.32259	-7.09982	-7.18842	-6.72182	-7.08746	-7.18758	-7.11511	-6.9002	-7.06704	-7.29519	-7.29634
Gene_150	-5.53242	-5.45938	-5.17851	-5.04845	-5.36694	-5.5118	-5.49694	-5.17013	-5.22054	-4.95979	-5.44395	-5.15772	-5.45196	-5.38265	-5.22847	-5.51283	-5.32668	-5.5394	-5.48875	-5.28233
Gene_151	-10.2433	-10.2129	-9.84478	-10.3216	-9.83017	-10.0715	-10.5105	-10.3827	-10.0088	-10.1697	-10.4376	-10.0133	-10.2244	-10.0292	-10.0279	-10.2097	-10.2281	-10.0203	-10.2276	-10.5178
Gene_152	-13.0966	-12.4855	-12.4073	-12.5126	-12.7582	-12.8205	-12.6849	-12.5614	-12.5572	-12.7907	-12.9725	-12.4577	-12.8933	-13.067	-12.4222	-12.844	-12.7245	-12.8538	-12.6679	-12.6747
Gene_153	-9.57395	-9.58927	-9.39844	-9.65852	-9.6736	-9.89417	-9.82266	-9.66336	-9.38584	-9.65037	-9.62822	-9.58614	-9.58671	-9.58609	-9.92458	-9.57173	-9.66143	-9.5772	-9.23679	-9.58148
Gene_154	-9.66536	-9.98067	-9.99851	-10.4064	-9.65082	-9.73487	-10.0608	-9.43344	-10.0378	-9.57018	-9.92932	-10.159	-9.60561	-9.67418	-9.85393	-10.0073	-9.51668	-10.2033	-9.7145	-10.0621
Gene_155	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625	-16.9625
Gene_156	-8.59384	-8.77857	-8.82279	-8.78031	-8.49969	-8.6066	-9.09491	-8.87485	-8.54206	-8.68764	-9.03049	-8.87552	-8.98754	-8.68546	-8.97015	-8.78558	-8.78521	-8.99868	-8.70363	-8.85971
Gene_157	-16.3241	-16.2476	-15.739	-16.1627	-16.4302	-16.1011	-16.0513	-15.8466	-15.884	-15.9357	-16.0209	-16.3402	-16.3413	-16.302	-16.3489	-16.0049	-16.2879	-16.2216	-16.1795	-16.3882
Gene_158	-8.41975	-8.07825	-8.07682	-8.94639	-8.80063	-8.53886	-8.89309	-8.75401	-8.6073	-8.83884	-8.88754	-8.15916	-8.4713	-8.46962	-8.56449	-8.43158	-8.36239	-8.25785	-8.30434	-8.63356
Gene_159	-10.0006	-9.05889	-9.88985	-9.36686	-9.37761	-10.0059	-10.0547	-9.47125	-9.7641	-9.4814	-9.99353	-9.90826	-9.97761	-9.50734	-9.79033	-9.93369	-9.51116	-9.9131	-10.0653	-9.82142
Gene_160	-11.5	-11.9673	-12.0664	-12.048	-12.0547	-11.8543	-11.8559	-12.0883	-12.0043	-11.7842	-12.3805	-11.5068	-12.1963	-12.1862	-11.9821	-12.7028	-12.0146	-11.966	-12.0535	-11.5814
Gene_161	-10.0584	-9.83704	-9.80765	-10.1875	-10.1311	-9.7206	-10.4176	-9.86674	-10.1158	-9.72699	-10.0607	-9.80774	-9.91961	-9.71664	-10.3087	-10.0142	-10.1226	-10.2205	-9.98764	-10.2794
Gene_162	-16.5394	-16.2737	-15.8182	-16.3718	-15.8272	-15.768	-16.22	-16.1643	-16.0121	-16.3077	-16.3318	-16.1939	-15.8266	-15.9425	-16.4016	-16.4974	-16.12	-15.888	-16.3893	-16.4479
Gene_163	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368	-17.1368
Gene_164	-9.43076	-9.95312	-9.68593	-9.64143	-9.93853	-9.61465	-9.93838	-10.0481	-9.96059	-9.682	-9.69728	-9.73972	-9.65735	-10.0292	-9.91311	-9.75887	-10.0301	-9.50675	-9.40921	-10.0733
Gene_165	-11.0839	-10.8866	-10.9167	-11.1566	-10.6127	-10.6929	-10.9632	-10.392	-10.5597	-10.7202	-10.8893	-10.4612	-10.8419	-10.599	-10.6069	-10.7986	-11.2171	-11.0331	-10.9141	-10.7929
Gene_166	-11.5739	-11.529	-11.7196	-11.6452	-11.7696	-11.7064	-11.1316	-11.9008	-11.3085	-11.9643	-11.7335	-11.4353	-11.5183	-11.3984	-11.953	-11.5508	-11.7201	-12.1437	-11.8009	-11.7339
Gene_167	-14.4296	-14.4153	-14.0956	-14.217	-14.1068	-14.4147	-14.5627	-14.2063	-14.5372	-14.398	-14.703	-14.4345	-14.3446	-14.5612	-14.36	-14.4364	-14.4317	-14.3277	-14.5262	-14.395
Gene_168	-13.895	-13.8931	-13.8953	-13.8934	-13.8914	-13.891	-13.8959	-13.8925	-13.8952	-13.8924	-13.8907	-13.8907	-13.8915	-13.8931	-13.8877	-13.8879	-13.8882	-13.8883	-13.8899	-13.8946
Gene_169	-11.8183	-11.9144	-12.0888	-11.9602	-11.9841	-12.0293	-12.0373	-11.6362	-11.9606	-11.6022	-12.1682	-11.683	-11.8229	-11.5548	-12.0607	-11.6274	-11.7038	-11.9491	-12.0983	-12.0372
Gene_170	-9.97264	-9.78378	-9.91583	-9.86226	-9.84848	-9.86498	-9.89219	-9.96766	-9.8663	-9.76153	-10.1663	-9.6357	-10.066	-10.0824	-9.81364	-10.1081	-9.76434	-10.093	-9.79206	-10.2841
Gene_171	-16.2333	-16.2926	-16.4531	-16.3645	-16.0672	-16.029	-16.3951	-16.0717	-16.1	-16.1673	-15.9609	-15.825	-16.2363	-16.3457	-16.3862	-16.4579	-16.1841	-16.4095	-16.2336	-16.2824
Gene_172	-13.0677	-13.0677	-13.0678	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0678	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0677	-13.0678
Gene_173	-11.6328	-11.3598	-11.3259	-11.881	-12.3067	-12.2545	-12.2109	-11.8058	-12.0355	-11.8329	-11.8282	-11.4362	-11.903	-11.4603	-11.6954	-11.445	-11.9766	-12.0824	-11.7648	-12.4039
Gene_174	-17.3334	-17.353	-17.343	-17.3402	-17.354	-17.353	-17.352	-17.3509	-17.3407	-17.3498	-17.3543	-17.3297	-17.3515	-17.3505	-17.3408	-17.354	-17.3502	-17.3524	-17.3514	-17.3527
Gene_175	-17.4478	-17.3816	-17.4073	-17.3094	-17.4121	-17.3813	-16.9599	-17.3048	-16.9409	-16.8411	-17.4239	-17.3252	-17.3262	-17.2884	-16.5898	-17.0523	-17.2748	-17.3593	-16.9328	-16.3481
Gene_176	-12.4432	-12.5512	-12.4737	-12.5512	-12.2993	-12.6584	-12.2957	-12.7205	-12.0959	-12.8507	-12.5256	-12.2863	-12.0906	-12.3034	-12.7154	-12.5161	-12.1095	-12.3934	-12.2381	-12.4336
Gene_177	-13.6259	-13.5339	-13.6344	-13.6149	-13.6126	-13.5526	-13.571	-13.5986	-13.6078	-13.5902	-13.5776	-13.5521	-13.5264	-13.6086	-13.5972	-13.5942	-13.6002	-13.5885	-13.5841	-13.6161
Gene_178	-9.65929	-8.92355	-9.26629	-9.61456	-9.75152	-9.71259	-9.5486	-9.58937	-9.51103	-10.1568	-9.90668	-9.59198	-9.46432	-9.63077	-9.49357	-10.1592	-9.8023	-9.72988	-9.93165	-9.741
Gene_179	-9.86509	-9.70523	-10.0775	-10.5596	-10.1907	-10.3022	-10.4939	-10.3269	-10.4828	-10.2582	-10.1713	-9.90655	-10.5836	-10.2208	-10.529	-10.3831	-10.3771	-9.84072	-10.3935	-10.3493
Gene_180	-10.3956	-10.3651	-10.3458	-10.5905	-10.2278	-10.6995	-10.9725	-10.7032	-10.6938	-10.3826	-10.7539	-10.4563	-10.3913	-10.3889	-11.0217	-9.91318	-10.583	-10.3503	-10.287	-10.9607
Gene_181	-11.4374	-11.2744	-11.2757	-11.291	-11.2668	-11.2281	-11.2393	-11.6964	-11.3799	-11.3734	-11.2811	-11.0643	-11.7029	-11.4734	-11.6497	-11.6276	-11.2232	-11.1589	-11.3838	-11.484
Gene_182	-5.37468	-5.26804	-5.78205	-5.61144	-5.15142	-5.08164	-5.34194	-5.42925	-5.10962	-5.27675	-5.13474	-5.1076	-5.47842	-4.67976	-5.45413	-5.72574	-5.61261	-5.386	-5.89931	-5.04922
Gene_183	-11.0019	-11.3154	-10.7273	-11.1508	-10.7108	-11.0568	-11.1587	-10.8534	-11.3829	-10.8693	-10.8204	-11.1332	-11.155	-10.9904	-11.2139	-11.0132	-10.6029	-10.6046	-10.3635	-10.798
Gene_184	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469	-15.5469
Gene_185	-12.5985	-12.8813	-12.8138	-12.6663	-12.7418	-12.7807	-12.9279	-12.7517	-12.7447	-12.7772	-13.0699	-12.3913	-12.6069	-12.7987	-12.8255	-12.6052	-12.5153	-12.8992	-12.8232	-12.8478
Gene_186	-7.4074	-7.5693	-7.64544	-7.67201	-7.52741	-7.89007	-7.39929	-7.53329	-7.63311	-7.5144	-7.24684	-7.32169	-7.66242	-7.64661	-8.04263	-7.57124	-7.17147	-7.3851	-7.52865	-7.55398
Gene_187	-9.96785	-9.83379	-9.73685	-9.82446	-9.92268	-9.81326	-10.155	-10.2144	-9.45658	-9.71985	-9.98668	-9.56908	-9.89695	-9.73984	-9.99143	-9.8209	-9.9457	-9.79095	-9.60164	-9.65231
Gene_188	-10.848	-11.0922	-11.1808	-11.1408	-10.8149	-11.0407	-11.0731	-10.9715	-10.9546	-10.5636	-10.9095	-10.4111	-11.2209	-11.071	-11.2094	-11.146	-11.2056	-11.4531	-10.7429	-10.714
Gene_189	-6.98522	-7.0966	-7.14723	-7.24776	-6.9876	-7.12854	-7.39085	-7.42488	-7.10897	-7.21069	-7.19813	-6.98638	-7.5256	-7.20176	-6.97651	-6.74588	-7.37466	-7.03983	-7.03923	-7.1756
Gene_190	-11.5815	-10.9339	-11.2071	-11.1733	-11.2279	-11.7118	-11.6305	-11.3558	-11.3295	-11.0114	-11.2004	-11.1491	-11.2331	-11.3305	-11.4601	-11.3807	-11.276	-11.3923	-11.1705	-11.3382
Gene_191	-8.95775	-8.97251	-8.84936	-9.41134	-8.56262	-9.08002	-8.96822	-8.92007	-9.15152	-8.79929	-8.90491	-8.94144	-8.77277	-8.88864	-8.87847	-8.77135	-8.81747	-8.88779	-8.58615	-8.86339
Gene_192	-13.4962	-13.3375	-13.6398	-13.3738	-13.4619	-13.693	-13.3098	-13.7501	-13.4836	-13.5335	-13.4154	-13.3474	-13.552	-13.6482	-13.5459	-13.1533	-13.5503	-13.5406	-13.6255	-13.6203
Gene_193	-11.1881	-11.3822	-11.0911	-11.0117	-10.7442	-11.0746	-11.5323	-11.2978	-10.9039	-11.2282	-11.1105	-10.8515	-11.2184	-11.028	-11.0213	-11.0204	-11.3499	-10.9343	-11.4729	-11.2112
Gene_194	-9.8984	-9.97726	-10.2794	-10.2045	-10.1758	-10.0993	-10.303	-10.4937	-10.3222	-10.4367	-9.84537	-10.1241	-10.3663	-10.4863	-9.94171	-10.3638	-10.2753	-10.0406	-9.8452	-9.79761
Gene_195	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169	-15.0169
Gene_196	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479
Gene_197	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459	-17.0459
Gene_198	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278	-15.6277	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278	-15.6277	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278	-15.6278
Gene_199	-9.95812	-9.40856	-9.83704	-10.1005	-9.47476	-10.1937	-9.68068	-9.73916	-9.85389	-9.98422	-10.0027	-9.51858	-10.1193	-9.9191	-10.0963	-9.95344	-9.80996	-10.3214	-9.44387	-9.7544
Gene_200	-13.5561	-13.6396	-13.0674	-13.2784	-13.497	-13.5017	-13.7093	-13.8487	-13.4727	-13.5746	-13.76	-13.4577	-13.4924	-13.6408	-13.6791	-13.8722	-13.6336	-13.4034	-13.3614	-13.698
Gene_201	-12.0073	-12.0462	-11.9882	-12.036	-11.6442	-11.9582	-12.4909	-11.9448	-11.3429	-11.8309	-12.2569	-11.7284	-11.6061	-11.7553	-11.9722	-12.1832	-11.8381	-11.8183	-11.4191	-12.3095
Gene_202	-14.3869	-14.2038	-14.3818	-14.3597	-14.2797	-13.9913	-14.1979	-14.3531	-14.2651	-14.3536	-14.1436	-14.228	-14.3523	-14.1686	-14.3629	-14.2538	-14.2437	-14.1389	-14.3485	-14.2715
Gene_203	-12.7624	-12.6223	-12.748	-12.8983	-12.9247	-12.9115	-12.836	-12.7478	-12.9387	-13.1281	-13.179	-12.5294	-12.9252	-12.9749	-13.2807	-12.8662	-12.7853	-13.1591	-13.025	-13.1802
Gene_204	-11.5322	-11.7485	-11.629	-11.626	-11.3552	-11.94	-11.2632	-11.5092	-11.5111	-11.5187	-11.6514	-11.7634	-11.2971	-11.5558	-11.571	-11.749	-11.4892	-11.3571	-11.7234	-11.5756
Gene_205	-14.3795	-14.3796	-14.3795	-14.3796	-14.3795	-14.3797	-14.3795	-14.3796	-14.3796	-14.3796	-14.3796	-14.3796	-14.3797	-14.3795	-14.3794	-14.3796	-14.3796	-14.3796	-14.3796	-14.3795
Gene_206	-13.0983	-13.2008	-13.152	-13.0098	-12.5395	-13.0313	-13.201	-12.7165	-13.2957	-13.1435	-12.9934	-13.0259	-13.1183	-13.0973	-13.2367	-13.151	-13.1518	-13.1477	-13.1318	-13.1092
Gene_207	-13.1589	-13.1605	-13.2557	-12.9562	-12.9627	-13.1443	-13.2079	-13.1025	-12.8574	-13.1468	-13.1526	-13.1595	-13.2716	-13.1709	-12.9479	-13.2684	-12.9547	-13.0542	-13.0672	-13.1813
Gene_208	-14.3067	-14.3566	-14.3467	-14.3326	-14.2604	-14.2179	-14.3744	-14.28	-14.3639	-14.2607	-14.2268	-14.2478	-14.2807	-14.2837	-14.2547	-14.2164	-14.3068	-14.2294	-14.3271	-14.2399
Gene_209	-13.5479	-13.7348	-13.3887	-13.5859	-13.6829	-13.6781	-13.5393	-13.4751	-13.438	-13.7551	-13.4808	-13.9031	-13.606	-13.7662	-13.5085	-13.2615	-13.7261	-13.4016	-13.5061	-13.8876
Gene_210	-11.637	-11.7769	-11.7927	-11.7374	-11.6713	-11.8739	-11.7483	-11.8682	-11.7262	-11.6819	-12.0343	-11.6519	-11.6794	-11.3367	-11.5549	-11.7963	-11.7317	-11.3072	-11.7279	-11.5457
Gene_211	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324	-18.2324
Gene_212	-8.32329	-8.04299	-8.15351	-8.14852	-7.95039	-8.39238	-8.25262	-8.38707	-8.30608	-8.36874	-8.51449	-8.35956	-8.64959	-8.33056	-8.51779	-8.11175	-8.43737	-8.31089	-8.33525	-8.42181
Gene_213	-6.49627	-6.27304	-6.69381	-6.3604	-6.58001	-6.47261	-6.35497	-6.54944	-6.49055	-6.0941	-6.52809	-5.79555	-6.87586	-6.77277	-6.54716	-6.54654	-6.47999	-6.57922	-6.42615	-6.7123
Gene_214	-13.0135	-12.8692	-12.4534	-12.9112	-12.7369	-12.9037	-13.2365	-13.0473	-12.8423	-13.1431	-12.9778	-12.9121	-12.8272	-12.6377	-13.0435	-13.022	-12.9007	-13.4915	-13.1295	-13.266
Gene_215	-14.8772	-15.0877	-15.2348	-14.9849	-15.2976	-15.1441	-15.0339	-15.2289	-15.1961	-15.1059	-15.3118	-15.068	-15.1303	-15.0802	-15.2011	-15.1305	-14.9975	-14.9994	-15.2513	-14.8001
Gene_216	-13.3374	-12.9578	-13.4501	-13.1558	-13.3654	-13.2387	-13.1395	-13.3097	-13.2908	-13.5034	-13.123	-13.0571	-13.2805	-12.9869	-13.2805	-13.073	-13.1303	-13.3803	-13.1367	-13.4369
Gene_217	-10.4184	-10.6584	-10.9915	-10.4956	-10.9726	-10.9835	-11.1233	-10.8488	-10.8123	-10.8819	-10.6939	-10.5746	-10.8189	-10.5445	-10.0516	-10.8298	-10.6688	-10.9615	-10.667	-10.6002
Gene_218	-10.4743	-10.7478	-10.7144	-10.837	-10.7097	-10.8868	-10.8142	-11.0161	-10.7391	-10.8903	-10.9839	-10.4537	-11.03	-10.9493	-10.927	-10.6586	-10.8441	-10.855	-10.854	-10.7353
Gene_219	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479	-17.3479
Gene_220	-12.3474	-12.0971	-11.9484	-12.1213	-11.9072	-12.1225	-12.1608	-12.0348	-12.4069	-12.2381	-12.5446	-12.0721	-11.9805	-11.979	-11.9574	-11.9425	-12.4455	-12.2888	-12.3652	-12.4099
Gene_221	-13.139	-12.9932	-13.1671	-13.5328	-13.1062	-13.1566	-13.0074	-13.4441	-12.9711	-13.3641	-13.1662	-13.3584	-13.558	-13.11	-12.9887	-13.4243	-13.1098	-13.6695	-13.6194	-13.1877
Gene_222	-8.44835	-8.6724	-8.95408	-8.65154	-8.86265	-8.53111	-8.48898	-8.59951	-8.72847	-8.8998	-8.03205	-8.24425	-8.49549	-8.24201	-8.67506	-8.72391	-8.7374	-8.79803	-8.26141	-8.93709
Gene_223	-15.0393	-15.3982	-15.3095	-15.1903	-15.202	-15.3979	-15.052	-15.3785	-15.2775	-15.2611	-15.2729	-15.3358	-15.337	-15.2292	-15.22	-15.4917	-15.2131	-15.1916	-15.4632	-15.4487
