GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_111	-11.6161	-11.0129	-11.5019	-11.3939	-11.3456	-11.3754	-11.9464	-11.4877	-11.3917	-11.3571	-11.8986	-11.1746	-10.9795	-11.6113	-11.0626	-11.0977	-11.3043	-11.5837	-11.2749	-11.1946
Gene_112	-12.1216	-12.0535	-12.1804	-12.593	-11.9492	-12.2596	-12.1069	-12.1186	-12.5145	-11.9457	-12.5096	-12.1499	-12.0535	-12.4238	-11.8274	-12.2302	-12.4981	-12.4184	-11.8202	-12.0698
Gene_113	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084
Gene_114	-10.5243	-10.7527	-10.4258	-10.425	-10.1156	-11.3835	-10.8233	-10.1434	-11.0451	-10.4165	-10.7656	-10.6742	-10.1931	-10.7637	-10.285	-11.0393	-10.5944	-10.6113	-10.5681	-10.1645
Gene_115	-12.8952	-12.7841	-12.6402	-12.7657	-12.3089	-12.8844	-13.0812	-12.5464	-12.8879	-12.9184	-12.9055	-12.7156	-12.7628	-13.0749	-12.7168	-12.601	-13.1441	-12.6912	-12.7941	-12.8301
Gene_116	-10.6346	-10.7357	-10.7262	-10.9778	-10.5697	-10.7691	-11.1473	-11.0252	-10.9769	-11.0269	-10.943	-10.9164	-11.0529	-10.7891	-10.8992	-10.3949	-10.858	-11.4013	-10.3617	-10.4899
Gene_117	-10.5915	-10.5365	-10.2303	-10.5421	-10.4929	-10.1254	-10.4649	-10.5179	-10.3708	-10.2478	-10.3466	-10.3166	-10.215	-10.6226	-10.3036	-10.6607	-10.2121	-10.6616	-10.6473	-10.3215
Gene_118	-14.2037	-14.4715	-14.8146	-14.4614	-15.0761	-14.8982	-14.3997	-14.985	-14.7136	-14.6027	-14.6468	-14.7906	-14.6353	-14.662	-14.3329	-14.6682	-14.5593	-14.9904	-14.5198	-14.6722
Gene_119	-11.1488	-10.9923	-10.7438	-11.2917	-10.9781	-11.1852	-10.6702	-10.914	-11.1785	-11.2872	-10.9308	-11.0391	-10.8348	-11.0778	-11.325	-10.6218	-10.8519	-10.85	-10.8628	-10.716
Gene_120	-15.4017	-15.2747	-15.4342	-15.4571	-15.273	-15.3692	-15.5864	-15.3325	-15.487	-15.4151	-15.5238	-15.5388	-15.5784	-15.5571	-15.4248	-15.3974	-15.4207	-15.6719	-15.417	-15.1603
Gene_121	-11.5644	-11.6838	-11.267	-11.8794	-11.5719	-12.1338	-11.9853	-11.5382	-11.6014	-12.0065	-11.8635	-11.6626	-11.7126	-11.582	-11.3692	-11.5687	-11.5658	-11.6993	-11.3633	-11.0682
Gene_122	-17.9909	-17.9481	-17.7319	-17.8814	-17.8015	-17.9401	-17.9364	-17.9515	-17.852	-17.9533	-17.9598	-17.9353	-17.8685	-17.8644	-17.8557	-17.9504	-17.8684	-17.9115	-17.9118	-17.9421
Gene_123	-11.2765	-11.3256	-11.186	-11.0166	-11.1626	-11.0475	-11.2833	-11.5885	-11.2869	-10.9499	-11.2494	-11.2914	-11.4374	-11.1264	-11.3173	-11.2655	-11.1917	-11.4418	-11.2785	-11.0486
Gene_124	-13.1287	-13.2632	-12.7269	-13.5119	-13.2586	-13.1606	-13.5156	-13.412	-13.2312	-13.1581	-13.4036	-13.5124	-13.5043	-13.6979	-13.3599	-12.8969	-13.3582	-13.4064	-13.4004	-12.8171
Gene_125	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697
Gene_126	-12.6076	-12.1687	-12.1246	-12.3972	-12.5528	-12.3702	-12.4401	-12.4663	-12.536	-12.6396	-12.7469	-12.0024	-12.286	-12.4517	-12.0071	-12.137	-11.9694	-12.793	-12.1205	-12.1716
Gene_127	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422	-14.8422
Gene_128	-6.91458	-6.85896	-6.78949	-7.42879	-6.69935	-7.12647	-6.80303	-6.91167	-6.92976	-7.23014	-7.18743	-6.7334	-7.08898	-7.35513	-6.88378	-7.21777	-7.10891	-7.57339	-6.91963	-6.78765
Gene_129	-12.4373	-12.4656	-12.7002	-12.6737	-12.7255	-12.9963	-12.7936	-13.0055	-12.7823	-12.6387	-13.0088	-12.5117	-12.556	-12.7543	-12.7154	-12.7693	-12.6637	-12.898	-12.49	-12.4532
Gene_130	-6.42941	-6.55383	-6.48936	-6.3073	-6.25276	-5.97779	-6.64739	-6.55477	-6.53904	-6.11501	-6.89928	-6.4894	-6.35362	-6.33494	-5.97011	-6.45517	-6.4426	-6.74432	-6.04534	-6.29573
Gene_131	-10.6869	-11.1644	-10.9205	-11.2087	-10.8557	-10.9665	-11.0027	-11.4296	-11.5507	-11.2632	-11.3996	-11.1868	-10.8294	-11.1981	-10.9372	-11.3236	-11.0972	-11.2334	-10.8608	-10.7737
Gene_132	-15.8066	-16.0549	-16.0045	-15.9655	-16.0534	-15.7496	-15.9177	-15.888	-15.8521	-16.1473	-15.8239	-15.8438	-15.7036	-15.4946	-16.0169	-16.0677	-15.7642	-15.9554	-15.6662	-15.7027
Gene_133	-12.9441	-12.3162	-12.3721	-12.9258	-12.3838	-12.3543	-12.7421	-12.6078	-12.5689	-12.7443	-12.7358	-12.2102	-12.4354	-12.8751	-12.3832	-12.3394	-12.9437	-12.5747	-12.0163	-12.4816
Gene_134	-12.6508	-12.5217	-12.5554	-12.9988	-12.5646	-12.4836	-12.9184	-12.8114	-12.6934	-12.7721	-12.639	-12.5084	-12.6977	-12.5106	-12.8352	-12.4772	-12.5759	-12.6631	-12.4821	-12.5289
Gene_135	-10.5367	-10.8394	-10.6592	-10.6238	-10.3389	-10.6353	-10.739	-10.9174	-11.2748	-10.6433	-10.803	-10.572	-10.5999	-10.9059	-10.8258	-10.5393	-10.5692	-10.8529	-10.6595	-10.6867
Gene_136	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697
Gene_137	-14.4324	-14.501	-14.1757	-14.2282	-14.4977	-14.0431	-14.0603	-14.0966	-14.2401	-14.1675	-14.2736	-14.1583	-14.1842	-13.9133	-14.3396	-13.9507	-13.9292	-14.581	-13.8566	-13.7333
Gene_138	-15.1073	-14.8581	-14.8976	-15.1408	-15.0532	-14.9786	-14.9803	-15.1251	-15.0274	-15.2114	-15.1458	-15.1654	-14.9924	-15.1013	-15.0786	-15.1189	-14.9152	-15.0848	-15.1286	-14.9149
Gene_139	-12.5738	-12.4458	-12.7509	-12.6718	-12.5553	-12.5093	-12.9004	-12.5161	-12.676	-12.6127	-12.7369	-12.4539	-12.3415	-12.6598	-12.5337	-12.5251	-12.4275	-12.5349	-12.6989	-12.6156
Gene_140	-13.1915	-12.6378	-12.8964	-12.8644	-12.549	-12.7634	-12.8215	-12.5655	-12.5745	-12.4062	-13.1512	-13.2293	-12.4878	-12.6697	-12.5181	-12.4593	-12.4506	-13.0629	-12.8943	-12.5901
Gene_141	-12.1291	-12.3501	-12.3266	-12.0996	-12.3506	-12.1624	-12.4828	-12.2651	-12.702	-12.4367	-12.6691	-12.3041	-12.369	-12.3827	-12.4055	-12.4894	-12.1801	-12.473	-12.2445	-11.9798
Gene_142	-11.4068	-10.744	-11.4063	-11.9451	-11.1924	-11.7025	-11.4552	-11.3848	-11.0619	-11.5259	-11.2912	-11.1951	-11.1916	-11.1493	-11.2627	-11.0887	-11.1326	-11.4867	-11.4003	-11.1142
Gene_143	-14.033	-13.8201	-13.3991	-13.8056	-13.7992	-13.9532	-13.7296	-14.0295	-13.8456	-14.0147	-14.0741	-13.7923	-13.7139	-13.8648	-13.5973	-13.8869	-13.7851	-13.8667	-13.7543	-13.423
Gene_144	-11.0619	-10.94	-10.9074	-11.3514	-10.7531	-11.2564	-11.3131	-10.7848	-11.1079	-11.004	-10.6444	-11.134	-10.8698	-11.2732	-11.1102	-10.5401	-10.7064	-10.7225	-10.8517	-10.3195
Gene_145	-14.4141	-14.4935	-14.5559	-14.4636	-14.5377	-14.5558	-14.4389	-14.4617	-14.487	-14.5304	-14.484	-14.5383	-14.4894	-14.4379	-14.4716	-14.5468	-14.5075	-14.4601	-14.4218	-14.4706
Gene_146	-14.657	-14.7028	-14.618	-14.7857	-14.6803	-14.6443	-14.7047	-14.7058	-14.5586	-14.698	-14.5354	-14.5407	-14.6389	-14.6316	-14.5884	-14.3537	-14.5543	-14.6696	-14.671	-14.3931
Gene_147	-12.4	-12.4197	-12.4459	-12.4811	-12.3754	-12.5688	-12.4096	-12.3428	-12.7818	-12.5599	-12.5807	-12.2012	-12.379	-12.415	-12.5672	-12.2593	-12.4412	-12.5798	-12.4136	-11.6953
Gene_148	-12.6778	-12.6498	-12.5614	-12.939	-12.8476	-12.8899	-12.971	-13.2838	-13.0941	-12.9389	-12.6104	-12.8609	-12.8649	-12.7617	-12.9429	-12.5487	-13.0092	-12.7659	-12.6165	-12.6364
Gene_149	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437	-16.3437
Gene_150	-7.05651	-6.64642	-6.41462	-6.61181	-6.295	-6.76567	-7.1736	-6.42102	-6.84567	-6.71504	-6.91448	-7.29755	-6.49081	-6.30336	-6.81432	-6.58629	-6.33181	-6.66523	-7.3549	-6.60133
Gene_151	-16.1616	-16.1804	-16.0715	-16.1606	-15.9105	-16.0364	-16.1036	-15.9243	-16.1132	-16.1961	-16.1771	-16.1	-16.1226	-16.1505	-16.0424	-16.1874	-16.1223	-16.0324	-16.2077	-16.1619
Gene_152	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844
Gene_153	-10.0464	-9.63517	-9.64533	-10.03	-9.91599	-9.77534	-10.1257	-10.1118	-10.1515	-10.5249	-10.3038	-9.72554	-9.63909	-10.3243	-10.2618	-9.95024	-10.1828	-10.5037	-9.54791	-9.48294
Gene_154	-11.9647	-11.2751	-11.2736	-12.0744	-11.4888	-11.7076	-12.1742	-11.9182	-12.0641	-11.3825	-12.0989	-11.3128	-11.4716	-11.7709	-11.4983	-11.2826	-11.4667	-11.519	-11.8263	-11.5801
Gene_155	-11.9524	-11.9654	-12.2152	-12.0876	-12.2912	-12.4991	-12.2425	-12.2166	-11.9502	-12.1196	-12.086	-12.3342	-12.2792	-12.3738	-12.1639	-11.6606	-11.9824	-12.0897	-11.9056	-12.3109
Gene_156	-15.252	-15.1658	-14.9139	-15.2368	-15.2923	-15.2094	-15.1839	-15.0668	-15.2235	-15.2931	-15.3308	-15.0745	-14.9984	-15.1982	-15.2476	-15.0891	-14.9977	-15.3658	-15.1811	-15.0603
Gene_157	-17.2334	-17.2332	-17.2332	-17.2332	-17.233	-17.2331	-17.2332	-17.2331	-17.2332	-17.2329	-17.2331	-17.2331	-17.2332	-17.2332	-17.2331	-17.2331	-17.2333	-17.2333	-17.2332	-17.2333
Gene_158	-13.9491	-13.592	-14.1561	-13.9382	-14.1425	-13.8066	-14.2885	-13.7202	-14.1764	-14.4502	-14.2141	-14.2336	-13.9438	-14.1268	-13.9319	-13.6317	-14.0748	-14.111	-14.0489	-13.285
Gene_159	-13.3777	-13.2338	-13.5432	-13.832	-13.1612	-13.4279	-13.6771	-13.7104	-13.6852	-13.4777	-13.4722	-13.5225	-13.1878	-13.6946	-13.4962	-13.6626	-13.7009	-13.1842	-13.5146	-13.2237
Gene_160	-13.1355	-13.4895	-13.2772	-13.0581	-13.209	-13.5766	-13.1648	-13.6823	-13.0536	-13.0136	-13.0468	-13.0314	-13.3264	-13.5455	-13.3541	-13.6655	-13.1258	-13.1104	-13.5712	-13.0538
Gene_161	-13.0034	-12.9307	-13.0117	-13.3802	-12.7975	-13.1219	-13.302	-13.0199	-13.2756	-12.9491	-13.084	-13.2413	-12.8696	-13.1259	-13.3478	-13.0555	-13.114	-13.0682	-13.3006	-12.806
Gene_162	-9.61961	-9.44322	-8.82856	-9.51135	-9.74085	-9.96223	-9.74746	-9.49568	-10.0936	-9.47962	-9.49983	-9.27799	-9.66597	-9.61187	-9.63268	-9.08292	-9.56137	-9.89981	-9.52634	-9.19325
Gene_163	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084	-16.6084
Gene_164	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043	-18.8043
Gene_165	-14.1262	-14.2519	-14.0299	-14.3556	-14.5226	-14.1108	-14.2775	-14.4798	-14.322	-14.4201	-14.6824	-14.3871	-14.1176	-14.4321	-14.4867	-13.851	-14.39	-14.4506	-14.4527	-14.5125
Gene_166	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586	-18.2586
Gene_168	-8.85974	-8.77514	-8.70601	-9.09716	-8.68627	-8.77709	-9.05999	-8.80307	-9.16317	-8.86439	-9.0565	-8.76475	-8.45212	-8.61188	-8.97047	-8.78223	-9.1861	-9.33695	-8.83121	-8.68554
Gene_169	-12.8645	-12.4457	-12.6462	-12.8619	-13.0218	-12.9924	-12.6817	-12.5904	-12.9289	-12.568	-12.803	-12.5763	-12.9262	-12.8561	-12.9017	-12.5427	-12.6996	-12.8384	-12.6712	-12.7698
Gene_170	-15.2807	-15.1366	-15.2013	-15.3256	-15.2402	-15.3945	-15.1771	-15.3385	-15.2983	-15.3738	-15.4034	-15.2845	-15.1557	-15.4155	-15.1128	-15.2272	-15.3197	-15.2867	-15.2651	-15.155
Gene_171	-14.7522	-14.2251	-14.7648	-14.5473	-14.5598	-14.5598	-14.612	-14.4383	-14.6346	-14.7622	-14.822	-14.1454	-14.2981	-14.5084	-14.5	-14.7038	-14.553	-14.6208	-14.5808	-14.4635
Gene_172	-8.83864	-8.04207	-8.27995	-8.53798	-7.6825	-8.89109	-8.32683	-7.93921	-8.0409	-8.12028	-8.30166	-8.25466	-7.95982	-8.31404	-8.29422	-7.90119	-7.97301	-8.0591	-7.72532	-8.05498
Gene_173	-10.3151	-9.85794	-10.0925	-10.0576	-9.78785	-9.79296	-10.1294	-10.1589	-9.85978	-9.77398	-10.1487	-10.2765	-10.0826	-10.3843	-9.80485	-9.71713	-9.96264	-9.85596	-9.99414	-9.06901
Gene_174	-10.6363	-10.8298	-10.8727	-10.8323	-10.9118	-10.6752	-10.8617	-10.5956	-10.8949	-10.6377	-10.7177	-10.8484	-10.386	-10.5145	-10.3763	-10.2883	-10.6074	-10.6623	-10.5248	-10.772
Gene_175	-12.1576	-12.3751	-11.9239	-12.1456	-12.0882	-12.6754	-12.2064	-12.2126	-12.61	-12.2759	-12.3389	-12.1386	-12.1983	-12.381	-12.0606	-12.3091	-12.5997	-11.9991	-12.3835	-12.4594
Gene_176	-16.3924	-16.3724	-16.3012	-16.4072	-16.2469	-16.334	-16.3023	-16.3279	-16.3897	-16.4056	-16.3417	-16.3772	-16.3122	-16.3567	-16.3951	-16.351	-16.3881	-16.3551	-16.2612	-16.312
Gene_177	-13.4431	-13.5632	-13.4772	-13.764	-13.5044	-13.5891	-13.9368	-13.5981	-13.5643	-13.5184	-13.6677	-13.5233	-14.0192	-13.8273	-13.4282	-13.4896	-13.7376	-13.8104	-13.7796	-13.4836
Gene_178	-15.8365	-16.1794	-16.2836	-16.3076	-16.2672	-15.9439	-16.0019	-16.2021	-16.3241	-16.3913	-16.4276	-16.1813	-16.0483	-16.0187	-15.95	-15.7895	-16.2292	-16.0924	-15.7223	-15.8757
Gene_179	-7.16228	-7.27746	-7.03478	-7.61256	-7.15043	-7.15623	-7.34579	-7.00455	-7.37794	-7.26595	-7.29328	-7.18937	-6.56361	-7.31034	-7.32534	-7.30153	-7.44384	-7.14027	-7.18486	-7.11509
Gene_180	-16.4356	-16.3064	-16.4711	-16.3378	-16.3815	-16.5042	-16.323	-16.3991	-16.3555	-16.5617	-16.2925	-16.4821	-16.1228	-16.4967	-16.2901	-16.6293	-16.5133	-16.5343	-16.4002	-15.9752
Gene_181	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259	-17.1259
Gene_182	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677	-18.0677
Gene_183	-10.6576	-10.97	-10.9869	-11.0504	-10.5065	-10.7818	-10.8283	-10.8461	-11.0064	-10.7479	-11.2906	-11.5209	-11.0717	-11.1152	-10.9011	-10.5938	-11.0401	-10.8868	-10.7487	-10.2873
Gene_184	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075	-17.9075
Gene_185	-11.2639	-11.8422	-11.8248	-11.6074	-11.7596	-11.8682	-11.8731	-11.6936	-11.7564	-11.5713	-12.2234	-11.0482	-11.944	-11.4504	-11.0792	-11.148	-11.5581	-11.719	-11.5496	-11.4929
Gene_186	-12.5178	-12.5693	-12.6767	-12.3822	-12.701	-12.6499	-12.6799	-12.3233	-12.8681	-12.331	-12.6661	-12.1914	-12.6381	-12.8556	-12.4798	-12.6298	-12.3584	-12.6632	-12.5453	-12.1743
Gene_187	-13.9768	-13.8792	-13.9374	-14.1741	-13.8607	-14.0564	-14.0495	-13.965	-13.8586	-13.894	-13.9782	-13.9026	-14.0444	-14.1331	-13.8705	-13.7733	-13.7882	-13.767	-13.6167	-13.7563
Gene_188	-5.62222	-5.51278	-5.28528	-5.69165	-5.50148	-5.82165	-5.88224	-5.76206	-6.14048	-5.78845	-5.83324	-5.85749	-5.96012	-5.8955	-6.16685	-6.02893	-5.4124	-6.01582	-5.76709	-5.78233
Gene_189	-14.7132	-14.6761	-14.9186	-15.1035	-14.9324	-14.7326	-15.2877	-15.2243	-15.3817	-14.9982	-15.2088	-14.807	-14.4335	-15.0138	-15.1446	-15.3222	-14.9563	-15.2417	-14.89	-14.8562
Gene_190	-12.1402	-11.775	-11.7802	-12.1366	-11.6107	-11.7554	-11.7007	-11.7404	-11.7518	-11.7093	-12.0662	-11.696	-11.9953	-11.2448	-12.0609	-11.2771	-11.5633	-11.6879	-11.8431	-11.1667
Gene_191	-17.1074	-16.7851	-17.2734	-17.1857	-17.0694	-17.1447	-17.2358	-17.2762	-17.2094	-16.991	-17.1058	-17.1304	-16.9534	-17.1398	-17.2191	-17.1746	-17.1507	-17.3535	-17.0832	-17.0511
Gene_192	-15.5767	-15.5716	-15.5708	-15.5703	-15.5739	-15.5727	-15.5697	-15.5746	-15.5729	-15.5737	-15.5736	-15.5648	-15.573	-15.5759	-15.5758	-15.5697	-15.573	-15.5693	-15.5741	-15.5659
Gene_193	-10.9452	-10.8663	-10.6951	-10.7216	-11.2476	-10.9818	-11.0935	-11.1627	-10.845	-10.9943	-11.27	-11.1428	-10.9554	-11.2302	-10.9891	-11.0954	-11.3097	-10.9113	-11.2579	-10.9975
Gene_194	-15.896	-15.7766	-15.7854	-15.865	-15.842	-15.8134	-15.7993	-15.9215	-15.8338	-15.8944	-15.8839	-15.7952	-15.6538	-15.8763	-15.7054	-15.5926	-15.7199	-15.7508	-15.8391	-15.787
Gene_195	-13.3105	-13.4582	-13.4428	-13.3834	-13.4925	-13.2929	-13.6571	-13.279	-13.601	-13.2049	-13.7387	-13.4304	-13.0761	-13.6562	-13.3843	-13.4788	-13.2299	-13.5308	-13.3929	-13.4173
Gene_196	-11.2139	-11.5496	-11.0558	-11.5502	-11.5678	-11.298	-11.3833	-11.571	-11.1333	-11.377	-11.0421	-10.8942	-11.0704	-11.5767	-11.1011	-11.3639	-11.4707	-10.96	-11.1894	-11.1825
Gene_197	-12.7876	-12.8826	-13.275	-12.9209	-13.2565	-13.0312	-13.1857	-13.4789	-13.2489	-13.1649	-13.3069	-13.1641	-12.9279	-13.1015	-13.0164	-12.7882	-13.091	-13.1618	-12.7812	-13.1015
Gene_198	-14.6211	-14.7835	-14.6777	-14.7574	-14.6155	-14.6703	-14.7342	-14.695	-14.7909	-14.7787	-14.6326	-14.7843	-14.6798	-14.7431	-14.6381	-14.7669	-14.7189	-14.7276	-14.7173	-14.6661
Gene_199	-13.2088	-13.1486	-13.0498	-13.1073	-12.9041	-13.4275	-13.0026	-12.9902	-13.6136	-13.2401	-12.9875	-13.4528	-12.6303	-13.6191	-13.2027	-13.2493	-13.2504	-13.2485	-13.3473	-12.636
Gene_200	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_201	-13.7459	-14.448	-13.898	-13.9979	-14.2116	-13.9798	-14.5224	-14.0212	-14.4453	-14.0927	-14.624	-14.0594	-14.0958	-14.1763	-14.158	-14.1459	-14.3295	-14.2243	-14.1916	-13.6745
Gene_202	-9.97319	-9.88909	-10.008	-10.4486	-10.0857	-10.2179	-9.96124	-9.95296	-10.7927	-10.2978	-10.3762	-10.6131	-10.3739	-10.2398	-10.2602	-10.055	-9.90404	-10.135	-10.3426	-9.64233
Gene_203	-8.04435	-8.29932	-8.13228	-8.06562	-7.90498	-8.14023	-7.96445	-8.1312	-8.70326	-8.23342	-7.88374	-7.83221	-8.2005	-8.16362	-7.77118	-7.8185	-8.0378	-8.0831	-8.57934	-7.81741
Gene_204	-11.3994	-11.4269	-11.2764	-11.5651	-11.4602	-11.2323	-11.5992	-11.2911	-11.2214	-11.2868	-11.5113	-11.2599	-11.0614	-11.1709	-11.1026	-11.3307	-10.9508	-11.2184	-11.1612	-11.1937
Gene_205	-12.5801	-13.0374	-12.3827	-13.2158	-12.8112	-13.0835	-12.7861	-12.9284	-12.7846	-12.8518	-13.2787	-12.5946	-12.5779	-12.9882	-13.2261	-12.8089	-12.8421	-12.9387	-12.6994	-12.8129
Gene_206	-12.9015	-12.817	-12.9135	-12.6661	-12.9848	-12.7947	-13.0018	-12.8209	-12.7491	-13.0339	-12.9476	-13.0128	-12.5801	-13.1332	-12.7581	-12.8756	-12.7212	-12.8834	-13.1419	-12.7057
Gene_207	-14.8552	-15.3545	-15.3751	-15.7239	-15.4563	-15.6184	-15.588	-15.4865	-15.2518	-15.3996	-15.5009	-15.399	-15.4622	-15.6051	-15.5354	-15.1822	-15.4614	-15.5694	-15.2902	-15.3515
Gene_208	-10.2037	-10.2888	-10.3479	-10.4052	-10.4638	-10.7756	-10.2504	-10.8977	-10.4055	-10.7652	-10.6697	-10.4326	-10.4634	-10.3758	-10.1098	-10.3627	-10.276	-10.5755	-10.338	-10.2735
Gene_209	-10.7673	-10.6597	-10.7038	-10.9165	-10.4108	-10.5981	-10.9897	-10.3689	-10.8822	-10.5675	-10.7164	-10.8144	-10.5895	-10.1972	-10.6227	-10.7416	-10.5034	-10.6468	-10.7451	-10.2863
Gene_210	-15.0274	-14.8418	-14.6891	-14.9547	-14.8701	-14.9301	-14.9307	-14.8125	-15.0282	-14.977	-14.6952	-14.9208	-14.6949	-14.9494	-14.9834	-14.9536	-14.4646	-14.8518	-14.9003	-14.6341
Gene_211	-17.8362	-17.8361	-17.836	-17.836	-17.8361	-17.8361	-17.8361	-17.836	-17.8361	-17.8359	-17.836	-17.836	-17.836	-17.8361	-17.8358	-17.8361	-17.8361	-17.8362	-17.8358	-17.836
Gene_212	-11.6149	-11.8774	-12.2197	-12.277	-11.6577	-12.3653	-12.1991	-11.652	-12.1204	-12.5119	-12.17	-11.9618	-11.9465	-12.3471	-11.8531	-12.2525	-11.9662	-11.8111	-11.9595	-11.8297
Gene_213	-9.44419	-9.27568	-9.09462	-9.73328	-9.113	-9.9451	-9.4336	-9.33048	-9.75757	-9.32758	-9.62131	-9.48171	-9.70047	-9.29335	-9.12835	-9.13838	-9.43906	-9.7031	-9.26464	-9.17512
Gene_214	-14.6597	-14.5144	-14.5419	-14.704	-14.5411	-14.9785	-14.9812	-14.737	-14.6987	-14.9216	-14.6434	-14.5089	-14.772	-14.5513	-14.7039	-14.3488	-14.4085	-14.588	-14.7747	-14.3203
Gene_215	-12.6664	-12.192	-12.5803	-12.6651	-12.8772	-12.418	-13.3093	-12.456	-12.924	-12.5435	-12.5838	-12.1561	-12.5252	-12.7335	-12.4033	-12.0671	-12.4152	-12.5575	-12.138	-12.1491
Gene_216	-12.061	-12.1395	-11.7284	-12.0369	-11.9074	-12.2995	-12.0703	-12.0794	-12.3163	-12.1309	-12.2978	-11.9241	-12.2704	-12.0729	-11.6584	-11.8977	-12.3898	-12.2212	-12.1175	-12.1783
Gene_217	-10.8132	-9.95858	-10.8067	-10.733	-10.0556	-10.9234	-10.813	-10.7981	-10.8247	-10.2935	-10.7608	-10.3598	-10.3268	-10.6205	-10.0292	-10.4051	-10.0698	-10.7314	-10.3614	-10.573
Gene_218	-11.9008	-11.5807	-11.232	-11.6519	-11.3905	-11.604	-12.1774	-12.1873	-11.9692	-12.1098	-12.1872	-11.756	-11.3653	-12.1513	-11.7071	-11.611	-11.6653	-11.6902	-11.8302	-11.533
Gene_219	-15.9818	-16.058	-16.2398	-16.1659	-16.1436	-16.2058	-16.0573	-15.9447	-16.1601	-16.1197	-15.9777	-16.1438	-16.2129	-16.155	-16.1259	-16.1525	-16.0352	-16.2565	-16.0628	-15.9481
Gene_220	-10.5757	-10.8437	-10.8769	-10.8195	-10.5214	-10.845	-10.9668	-10.7769	-10.8441	-10.797	-11.0423	-10.843	-11.362	-10.7727	-10.6021	-10.152	-10.8197	-10.5457	-10.8389	-10.8605
Gene_221	-14.3344	-14.2495	-13.9655	-14.3737	-14.0786	-14.3217	-14.2268	-14.1632	-14.3807	-14.2792	-14.3014	-14.3151	-14.2473	-14.2287	-14.1613	-14.2705	-14.3405	-14.3839	-14.3855	-14.0681
Gene_222	-13.4037	-13.1394	-12.9805	-13.5978	-12.9125	-13.4561	-13.3574	-13.0908	-12.9857	-12.5236	-13.51	-12.7367	-13.3641	-13.5749	-13.2648	-13.125	-13.068	-13.4466	-13.3861	-12.8849
