GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_340	-11.2426	-11.3503	-11.5424	-11.2774	-11.3891	-11.4379
Gene_341	-14.7734	-14.4791	-14.3333	-14.2243	-14.5967	-14.4403
Gene_343	-12.5585	-12.5015	-12.58	-12.5387	-12.5625	-12.4658
Gene_344	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147
Gene_345	-14.6187	-14.6189	-14.6773	-14.6229	-14.7348	-14.6762
Gene_346	-12.9566	-12.5069	-12.8803	-13.1153	-12.9351	-12.9313
Gene_347	-12.9846	-12.92	-12.8572	-12.6906	-12.6881	-12.8357
Gene_348	-15.5483	-15.5344	-15.5392	-15.5072	-15.5782	-15.4887
Gene_349	-14.8211	-14.4031	-14.394	-14.6726	-14.8516	-14.9907
Gene_350	-8.90422	-8.69783	-8.66819	-8.82647	-8.37316	-8.64345
Gene_351	-14.0678	-13.9716	-14.063	-14.0287	-13.9638	-13.8648
Gene_352	-10.4699	-10.1452	-10.2649	-10.1032	-10.0713	-10.2126
Gene_353	-7.54145	-7.76447	-7.58596	-7.6875	-8.0603	-7.54869
Gene_354	-14.0771	-13.9985	-14.0304	-13.9192	-13.9634	-13.9268
Gene_355	-9.62276	-9.31639	-9.55473	-9.333	-9.52743	-9.52735
Gene_356	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147
Gene_357	-11.4714	-11.4715	-11.4714	-11.4713	-11.4714	-11.4714
Gene_358	-12.0446	-12.037	-12.0971	-12.1201	-12.0938	-12.1869
Gene_359	-12.8005	-12.4083	-12.7438	-12.5401	-13.0047	-12.5972
Gene_360	-13.864	-13.3984	-13.0668	-13.1525	-13.2622	-13.7976
Gene_361	-12.4502	-12.3924	-12.3849	-12.3819	-12.4036	-12.4124
Gene_362	-14.2289	-14.2288	-14.2288	-14.2288	-14.2288	-14.2288
Gene_363	-14.3697	-14.3697	-14.3697	-14.3697	-14.3697	-14.3697
Gene_364	-7.00434	-7.76118	-7.18046	-7.23868	-7.35385	-7.05468
Gene_365	-14.4285	-14.5119	-14.2899	-14.2846	-14.1752	-14.3543
Gene_366	-7.97056	-8.09991	-8.29168	-7.7716	-8.73614	-7.55081
Gene_367	-13.8555	-13.9459	-13.9184	-13.9872	-13.9116	-13.9465
Gene_368	-12.2547	-12.3756	-11.9138	-12.1038	-12.052	-12.1278
Gene_369	-8.93019	-9.38359	-8.69983	-8.2617	-9.19355	-9.11782
Gene_370	-10.1897	-9.80005	-9.83189	-9.67257	-9.86557	-9.63075
Gene_371	-15.3875	-15.3875	-15.3875	-15.3875	-15.3875	-15.3875
Gene_372	-14.2143	-14.2143	-14.2143	-14.2143	-14.2144	-14.2143
Gene_373	-15.0074	-15.5696	-15.6053	-15.663	-15.6387	-15.9623
Gene_374	-7.65846	-7.63699	-7.781	-7.07544	-7.4061	-7.21455
Gene_375	-12.4119	-12.4119	-12.4119	-12.4119	-12.4119	-12.4119
Gene_376	-10.8594	-10.9463	-11.2788	-10.4553	-11.0345	-10.9061
Gene_377	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297
Gene_378	-8.65602	-8.85454	-8.87249	-8.5685	-8.9763	-8.76495
Gene_379	-16.1473	-15.8704	-15.682	-15.6134	-15.807	-15.9349
Gene_380	-8.86063	-8.58835	-8.74359	-9.0405	-9.17471	-9.03953
Gene_381	-13.6742	-13.3412	-13.6969	-13.9531	-13.9061	-13.0549
Gene_382	-9.77689	-10.0579	-9.73224	-9.72133	-10.0072	-9.62576
Gene_383	-8.56393	-8.6367	-8.6117	-8.40153	-8.13622	-8.25261
Gene_384	-13.674	-13.568	-13.8243	-13.6136	-13.2707	-13.5879
Gene_385	-13.7957	-13.6503	-13.7332	-13.4462	-13.6924	-13.145
Gene_386	-14.886	-14.8861	-14.8862	-14.8861	-14.8861	-14.8861
Gene_387	-9.06691	-8.97245	-8.60404	-9.10532	-9.08655	-8.89237
Gene_388	-9.80008	-9.90877	-9.91767	-9.88948	-10.0698	-10.3075
Gene_389	-14.3561	-14.3753	-14.3688	-14.2704	-14.7862	-14.5913
Gene_390	-18.8393	-16.1031	-18.7059	-18.0326	-18.7753	-18.4327
Gene_391	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829
Gene_392	-13.8193	-13.8374	-13.8425	-13.8854	-13.8034	-13.7289
Gene_393	-15.8123	-15.8398	-15.9034	-15.8573	-15.8477	-15.8708
Gene_394	-14.2912	-14.2602	-14.4651	-14.3469	-14.146	-13.9208
Gene_395	-9.74645	-9.78083	-9.91112	-10.0754	-9.93417	-9.75575
Gene_396	-6.22674	-5.9097	-6.56459	-6.12709	-5.7933	-6.04421
Gene_397	-14.4039	-14.4039	-14.4039	-14.4039	-14.4039	-14.4039
Gene_399	-12.8666	-12.8666	-12.8665	-12.8665	-12.8665	-12.8665
Gene_400	-18.8271	-18.6178	-18.6937	-18.0199	-16.8754	-16.5158
Gene_401	-14.7574	-15.6954	-15.7414	-15.9021	-14.7992	-15.579
Gene_402	-12.9577	-12.9627	-13.0474	-13.0756	-13.0248	-13.1159
Gene_403	-12.3008	-12.4509	-12.3905	-12.5407	-12.7054	-12.7183
Gene_404	-11.7463	-11.273	-11.4191	-11.3314	-11.2337	-11.5157
Gene_405	-9.18819	-9.22775	-9.10268	-8.96032	-9.2147	-9.32002
Gene_406	-11.6992	-11.4843	-11.4595	-11.6558	-11.6465	-11.6061
Gene_407	-18.6811	-18.4713	-15.6958	-15.9857	-16.7656	-16.4061
Gene_408	-11.6048	-11.4193	-11.9672	-11.5477	-11.575	-11.9429
Gene_409	-12.8216	-12.6423	-12.4882	-12.5556	-12.912	-12.617
Gene_410	-14.9773	-15.5267	-15.31	-14.8317	-15.129	-15.743
Gene_411	-8.07079	-8.86643	-8.83991	-8.15814	-9.30231	-8.52952
Gene_412	-13.4464	-13.3597	-13.4674	-13.4088	-13.3646	-13.4048
Gene_413	-14.8224	-14.7904	-14.9715	-14.7795	-14.8449	-15.1734
Gene_414	-14.1631	-13.5392	-14.4874	-14.159	-14.6172	-14.7373
Gene_415	-13.2432	-13.3217	-13.2806	-13.2661	-13.2925	-13.2544
Gene_416	-12.1808	-12.2534	-12.1725	-12.5167	-12.2628	-12.7466
Gene_417	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_418	-11.5168	-11.7835	-11.3119	-11.2082	-11.5505	-11.3582
Gene_419	-11.7636	-10.9648	-11.2555	-11.4779	-11.368	-11.3921
Gene_420	-13.3239	-13.3162	-13.3437	-13.3293	-13.304	-13.3247
Gene_421	-11.7807	-11.8702	-11.9482	-11.9732	-11.9973	-11.6538
Gene_422	-10.4809	-10.8607	-10.5166	-9.87436	-10.5757	-10.5741
Gene_423	-11.5074	-10.9172	-11.0707	-11.371	-11.5742	-11.2181
Gene_424	-15.0692	-14.6187	-14.9924	-14.7505	-15.3142	-15.3826
Gene_425	-13.0125	-12.9005	-12.7833	-12.8383	-12.86	-12.6512
Gene_426	-9.68255	-10.1613	-10.0198	-9.76272	-9.95258	-10.4329
Gene_427	-9.7369	-9.62617	-9.66898	-9.44611	-9.70959	-9.47731
Gene_428	-14.7477	-14.5918	-14.6829	-14.2092	-14.7711	-14.5004
Gene_429	-16.2169	-18.4829	-16.6947	-17.884	-15.7697	-18.2851
Gene_430	-12.093	-11.8319	-12.2819	-11.493	-12.0612	-11.8465
Gene_431	-14.5342	-14.1	-14.4358	-14.5214	-14.4666	-14.4528
Gene_432	-12.5663	-12.3947	-12.4464	-12.6335	-12.8886	-12.7116
Gene_433	-13.5145	-13.4626	-13.3016	-13.1221	-13.6969	-13.1457
Gene_434	-12.3379	-12.1873	-12.3588	-12.3045	-12.1426	-12.2793
Gene_435	-12.8712	-13.0412	-12.9029	-12.8743	-12.8391	-12.8121
Gene_436	-10.9667	-11.3933	-10.8868	-10.8223	-11.2732	-10.4501
Gene_437	-5.20978	-4.88984	-5.22058	-4.82638	-5.0146	-5.15495
Gene_438	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829	-16.5829
Gene_439	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_440	-12.139	-12.421	-12.2964	-11.9941	-11.9146	-12.273
Gene_441	-11.2831	-11.1443	-11.6685	-11.2066	-12.0456	-11.5925
Gene_442	-6.82722	-7.04004	-7.01407	-6.76819	-6.50014	-6.66792
Gene_443	-18.9398	-18.7306	-16.9	-18.1333	-18.8758	-18.5333
Gene_444	-11.119	-11.2013	-11.1955	-11.4789	-11.0149	-11.1857
Gene_445	-10.9858	-10.9624	-11.638	-11.3702	-11.2975	-11.3612
Gene_446	-10.7976	-11.6908	-11.3196	-11.2418	-11.2809	-10.8647
Gene_447	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297
Gene_448	-11.1867	-10.7866	-10.781	-11.0181	-11.0652	-10.7084
Gene_449	-8.77284	-8.84146	-8.61379	-8.96847	-8.92577	-8.79825
Gene_450	-15.6709	-15.882	-15.8946	-15.8756	-15.9067	-15.9877
Gene_451	-7.25907	-7.17312	-6.96275	-7.19204	-7.17596	-7.27127
Gene_452	-14.0937	-14.0899	-14.0928	-14.0946	-14.095	-14.0889
Gene_453	-12.6146	-12.669	-13.3683	-12.0179	-12.9506	-12.7405
Gene_454	-11.3185	-11.034	-11.0885	-11.4436	-11.9237	-11.3021
Gene_455	-11.7258	-11.6786	-12.0597	-11.3813	-11.7786	-11.3687
Gene_456	-15.8268	-18.4565	-16.0656	-15.9755	-18.6022	-16.3959
Gene_457	-11.5464	-10.985	-11.3216	-11.5279	-11.2836	-11.0581
Gene_458	-8.86066	-8.83082	-8.80059	-8.77516	-8.85111	-8.92341
Gene_459	-9.04938	-8.58014	-8.53268	-9.14852	-8.08226	-8.87558
Gene_460	-12.2239	-12.1399	-12.279	-11.682	-11.6203	-12.0333
Gene_461	-9.7269	-9.4425	-9.71443	-9.24663	-9.63985	-9.39875
Gene_462	-12.9125	-12.9124	-12.9125	-12.9124	-12.9124	-12.9124
Gene_463	-10.1743	-10.3725	-10.4653	-10.3719	-10.4193	-10.1398
Gene_464	-7.92157	-8.56403	-8.56019	-8.80294	-8.94758	-8.36445
Gene_465	-5.04802	-5.40901	-4.63515	-5.24597	-5.00924	-4.66187
Gene_466	-11.484	-11.923	-11.5698	-12.2221	-11.8931	-11.3712
Gene_467	-11.3254	-11.3293	-11.3474	-11.6099	-11.62	-11.5581
Gene_468	-15.3346	-15.6581	-15.5753	-15.481	-15.125	-15.0519
Gene_469	-14.289	-14.289	-14.289	-14.289	-14.289	-14.289
Gene_470	-9.19106	-9.27923	-9.65273	-9.14034	-9.07996	-8.90694
Gene_471	-8.64082	-8.73399	-8.50283	-8.56426	-8.77263	-8.72096
Gene_472	-15.4851	-15.4851	-15.4851	-15.4851	-15.4852	-15.4851
Gene_473	-12.0431	-11.8227	-12.1127	-11.7085	-11.9583	-12.0298
Gene_474	-12.7047	-12.7047	-12.7047	-12.7047	-12.7047	-12.7047
Gene_475	-11.0508	-11.0858	-11.0132	-11.5886	-11.5158	-11.1777
Gene_476	-10.005	-9.51524	-9.62675	-9.87323	-9.68113	-9.53518
Gene_477	-12.0779	-11.6667	-12.0651	-12.4463	-12.3765	-11.9951
Gene_478	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039
Gene_479	-12.4224	-11.8502	-12.4367	-12.0671	-12.1284	-12.5564
Gene_480	-9.51846	-9.37999	-9.95306	-9.42028	-9.29233	-9.5872
Gene_481	-11.4728	-11.252	-11.4464	-11.5384	-11.6942	-11.5526
Gene_482	-12.2065	-12.7399	-12.7758	-12.652	-12.7779	-12.1504
Gene_483	-13.1883	-13.6439	-13.7631	-13.0877	-13.4681	-13.5376
Gene_484	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441
Gene_485	-9.90455	-10.2318	-10.272	-10.2777	-10.4169	-10.4077
Gene_486	-13.2479	-12.9187	-13.4328	-13.3559	-13.1129	-13.0757
Gene_487	-12.7181	-13.0749	-12.5505	-12.6531	-12.6657	-12.8839
Gene_488	-14.9831	-15.0556	-14.8159	-15.0332	-14.7573	-14.9625
Gene_489	-8.23147	-8.77545	-8.52907	-8.30082	-8.17201	-8.35421
Gene_490	-12.5948	-12.5665	-12.5318	-12.6476	-12.326	-12.6252
Gene_491	-14.2534	-14.2659	-14.2224	-14.2273	-14.2328	-14.1535
Gene_492	-9.70204	-9.79622	-9.67259	-9.76298	-9.77028	-9.75371
Gene_493	-14.4214	-14.4214	-14.4214	-14.4214	-14.4214	-14.4214
Gene_494	-5.96288	-5.81088	-6.11922	-5.79238	-5.89772	-5.42644
Gene_495	-7.32463	-7.99167	-7.60285	-7.53855	-7.52984	-7.43164
Gene_496	-11.8254	-11.9256	-12.0037	-11.7691	-11.8668	-11.6899
Gene_497	-13.9071	-13.9071	-13.9071	-13.9071	-13.9071	-13.9071
Gene_498	-13.722	-13.5364	-13.3761	-13.0387	-13.5883	-13.7404
Gene_499	-12.0256	-12.1815	-12.3585	-12.0228	-12.5842	-12.0022
Gene_500	-8.54574	-8.91175	-8.85478	-8.36695	-9.34448	-9.18677
Gene_501	-13.2726	-12.9706	-13.2913	-13.06	-12.9249	-12.8643
Gene_502	-11.2542	-11.3235	-11.3108	-10.59	-11.2058	-11.5172
Gene_503	-14.2736	-14.2736	-14.2736	-14.2736	-14.2736	-14.2736
Gene_504	-10.233	-9.82822	-9.62363	-9.79939	-10.052	-9.77038
Gene_505	-14.1985	-14.3623	-13.9917	-14.328	-14.3216	-14.2924
Gene_506	-11.7009	-11.6749	-11.9181	-11.8226	-12.0488	-11.5046
Gene_507	-14.3867	-14.3874	-14.3886	-14.3858	-14.3847	-14.3862
Gene_508	-13.2922	-13.6121	-13.4371	-13.3651	-13.5209	-13.3986
Gene_509	-9.80759	-9.74643	-9.8695	-9.45444	-9.80532	-9.57222
Gene_510	-8.58712	-8.5942	-8.65096	-8.68024	-8.87557	-8.38637
Gene_511	-12.1157	-11.8983	-11.8575	-11.2899	-11.9877	-11.9569
Gene_512	-4.27232	-4.45377	-4.45913	-4.52796	-4.42202	-4.59079
Gene_513	-11.8031	-12.0339	-11.6806	-12.041	-12.1144	-11.752
Gene_514	-11.7023	-12.0632	-11.9585	-12.297	-12.3205	-12.4596
Gene_515	-7.97026	-8.5314	-8.16154	-8.50154	-8.36011	-8.24819
Gene_516	-13.5809	-13.7597	-13.7142	-13.6242	-13.6582	-13.5971
Gene_517	-14.7164	-14.9128	-14.8027	-14.8839	-14.9441	-14.7756
Gene_518	-10.5574	-10.1829	-10.3532	-10.441	-10.1605	-10.4727
Gene_519	-14.271	-13.8519	-13.2646	-13.7767	-14.3332	-13.5959
Gene_520	-7.87626	-7.90716	-7.86847	-8.27636	-8.14407	-7.93629
Gene_521	-10.6503	-10.982	-10.7669	-10.392	-10.7117	-10.8335
Gene_522	-11.4715	-11.2222	-11.2154	-11.1737	-11.2686	-11.3597
Gene_523	-10.6954	-10.3462	-10.486	-10.0468	-10.5214	-10.4092
Gene_524	-15.5289	-15.3414	-15.5599	-15.4266	-15.7124	-15.6416
Gene_525	-15.7755	-16.0493	-15.6656	-15.8767	-15.915	-15.9321
Gene_526	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744
Gene_527	-13.7218	-13.4833	-13.574	-13.4031	-13.8551	-13.5963
Gene_528	-18.9394	-18.7303	-18.8061	-16.1929	-18.8755	-18.533
Gene_529	-15.1817	-15.1705	-14.9736	-15.0564	-14.5617	-14.9302
Gene_530	-15.2169	-15.2169	-15.2169	-15.2169	-15.2169	-15.2169
Gene_531	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_532	-15.1375	-16.5779	-16.6575	-15.3322	-16.7303	-18.2149
Gene_533	-14.7061	-14.7061	-14.7061	-14.7061	-14.7061	-14.7061
Gene_534	-9.53837	-9.50002	-9.75185	-9.40772	-10.0718	-9.43245
Gene_535	-10.2363	-9.77002	-9.91403	-9.73067	-10.0219	-10.2974
Gene_536	-9.78429	-10.2536	-10.1708	-9.88163	-10.1515	-10.0771
Gene_537	-3.02762	-3.12312	-3.2087	-3.32211	-2.66726	-2.76471
Gene_538	-9.74203	-9.49473	-9.45889	-9.55757	-9.83119	-9.59819
Gene_539	-8.83492	-9.03878	-9.11063	-8.86488	-9.05818	-8.94169
Gene_540	-8.6522	-8.83214	-8.65345	-8.31425	-8.2733	-8.52493
Gene_541	-12.0586	-12.6305	-12.4396	-11.9171	-11.9814	-12.4229
Gene_542	-10.7192	-10.4231	-11.1554	-10.6708	-10.8759	-10.7248
Gene_543	-13.6476	-13.6475	-13.6475	-13.6475	-13.6476	-13.6475
Gene_544	-10.7667	-10.4455	-10.5797	-10.8856	-11.0016	-10.7538
Gene_546	-11.0563	-11.344	-11.4285	-11.5049	-11.3651	-11.3852
Gene_547	-11.7884	-11.7167	-12.0519	-11.7285	-11.993	-11.4718
Gene_549	-9.57694	-9.34771	-9.3913	-9.26858	-9.40468	-8.86985
Gene_550	-9.68458	-9.30768	-9.24991	-9.27265	-9.34572	-9.20843
Gene_551	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496
Gene_552	-16.8959	-18.5663	-18.6423	-17.9682	-18.7117	-15.8479
Gene_553	-9.66937	-9.57499	-9.95621	-9.5955	-10.0644	-9.06294
Gene_554	-14.476	-14.476	-14.476	-14.476	-14.476	-14.476
Gene_555	-18.7759	-18.5664	-16.1358	-17.9683	-16.8288	-18.3689
Gene_556	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_557	-14.9016	-15.0219	-14.6229	-14.4123	-14.3729	-14.8473
Gene_558	-7.23171	-7.54449	-7.5927	-7.18614	-7.16817	-7.42676
Gene_559	-12.367	-12.3621	-12.5715	-12.4572	-12.3597	-12.4132
Gene_560	-13.1014	-12.9815	-12.7967	-13.4631	-14.1107	-13.8102
Gene_561	-12.465	-12.2083	-12.4839	-12.156	-12.1738	-11.9539
Gene_562	-10.8343	-10.5376	-10.7361	-10.3544	-10.9592	-11.0906
Gene_563	-15.4351	-15.4351	-15.4351	-15.4351	-15.4351	-15.4351
Gene_564	-7.29479	-6.90283	-7.3217	-6.68703	-7.16531	-6.59165
Gene_565	-13.3657	-13.2697	-13.3249	-13.102	-13.3924	-13.4364
Gene_566	-13.7104	-13.9518	-13.9584	-13.9986	-13.9644	-13.8337
Gene_567	-13.8065	-13.8065	-13.8065	-13.8065	-13.8065	-13.8065
Gene_568	-13.0953	-12.961	-12.1673	-12.4325	-12.4783	-13.0424
Gene_569	-15.4851	-15.4852	-15.4851	-15.4851	-15.4851	-15.4852
Gene_570	-8.70224	-8.9072	-8.69174	-8.44119	-9.06943	-8.75712
Gene_571	-18.7106	-15.6293	-16.7081	-17.9022	-16.7809	-18.3032
Gene_572	-6.50647	-6.48775	-6.6423	-6.65277	-6.29529	-6.48315
Gene_573	-6.6029	-7.10375	-7.24678	-6.66696	-6.99568	-7.17916
Gene_574	-18.8271	-18.6178	-16.8026	-18.0199	-18.7631	-16.5158
Gene_575	-8.83362	-8.72389	-8.99912	-8.23949	-8.73137	-8.69754
Gene_576	-7.40351	-7.29749	-7.0584	-7.1358	-7.04142	-7.65665
Gene_577	-14.0665	-14.0823	-14.0321	-13.901	-13.7231	-14.0051
Gene_578	-8.47572	-8.4614	-8.34087	-8.65119	-8.26766	-8.56215
Gene_579	-12.6353	-12.9372	-13.0369	-12.9585	-13.1008	-13.0646
Gene_580	-8.55758	-9.0913	-8.62552	-8.69417	-8.5333	-8.4219
Gene_581	-13.5864	-13.7273	-13.741	-13.81	-13.8849	-13.5457
Gene_582	-12.8799	-12.8153	-12.8998	-12.8375	-12.9661	-12.7812
Gene_583	-11.7392	-11.7389	-11.7682	-11.5811	-11.8802	-11.5511
Gene_584	-15.3523	-15.6246	-15.276	-15.9214	-15.9842	-15.8571
Gene_585	-11.9722	-11.2899	-11.9547	-11.7141	-11.7823	-11.6179
Gene_586	-13.2219	-13.2219	-13.2219	-13.2219	-13.2219	-13.2219
Gene_587	-14.0824	-13.9464	-14.0143	-14.1129	-14.2068	-14.153
Gene_588	-13.4342	-13.7006	-13.0671	-13.3373	-13.1414	-13.3112
Gene_589	-14.2736	-14.2736	-14.2736	-14.2736	-14.2736	-14.2736
Gene_590	-14.476	-14.476	-14.4759	-14.4758	-14.476	-14.476
Gene_591	-15.8596	-15.5364	-15.6863	-15.3225	-15.5973	-15.1115
Gene_592	-10.3657	-10.5368	-10.2444	-10.2773	-9.95418	-10.046
Gene_593	-10.2556	-10.2733	-10.4845	-10.2724	-10.6374	-10.1819
Gene_594	-11.0902	-10.8862	-11.0582	-10.8211	-11.2902	-10.8446
Gene_595	-12.0151	-11.8626	-11.9843	-11.5731	-11.8898	-11.8657
Gene_596	-13.7051	-14.0003	-13.2071	-13.1637	-13.5299	-13.1805
Gene_597	-15.4013	-15.3892	-15.3911	-15.3651	-15.3805	-15.3847
Gene_598	-9.56855	-9.88232	-10.1061	-10.0519	-10.3937	-9.95753
Gene_599	-9.84855	-10.069	-10.2883	-10.1641	-10.3949	-10.2937
Gene_600	-14.4948	-14.4948	-14.4948	-14.4948	-14.4948	-14.4948
Gene_601	-7.19663	-7.9168	-7.89582	-7.71009	-7.36727	-7.17989
Gene_602	-16.315	-16.315	-16.315	-16.315	-16.315	-16.315
Gene_603	-8.92585	-8.76638	-8.67037	-9.07137	-9.23986	-8.9376
Gene_604	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039	-16.2039
Gene_605	-12.9624	-13.0038	-13.0408	-12.9497	-12.9479	-12.7607
Gene_607	-11.267	-11.2872	-11.4661	-11.2312	-11.5038	-11.3379
Gene_608	-11.6574	-11.7313	-11.7402	-11.708	-11.6058	-11.6909
Gene_609	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496	-16.7496
Gene_610	-13.9462	-13.8893	-13.7344	-13.7835	-14.1478	-13.696
Gene_611	-13.5137	-14.2222	-13.7851	-14.335	-13.8775	-14.091
Gene_612	-8.89949	-8.58677	-8.7109	-8.42128	-8.44138	-8.60766
Gene_613	-10.9954	-11.3285	-11.0167	-10.7374	-10.7584	-10.6468
Gene_614	-13.2937	-13.2937	-13.2937	-13.2937	-13.2937	-13.2937
Gene_615	-9.00074	-9.43207	-9.11845	-9.10146	-8.93495	-9.22986
Gene_616	-14.4953	-14.4947	-14.4942	-14.4943	-14.4952	-14.4948
Gene_617	-10.2944	-9.92338	-10.0959	-10.0403	-10.1564	-10.0069
Gene_618	-11.4514	-11.1947	-11.3536	-11.3837	-11.3451	-11.3096
Gene_619	-14.0429	-14.0429	-14.0429	-14.0429	-14.0429	-14.0429
Gene_620	-18.9398	-18.7306	-16.9	-18.1333	-18.8758	-18.5333
Gene_621	-11.5253	-11.491	-11.5057	-11.6216	-11.5245	-11.6203
Gene_622	-14.3866	-14.3866	-14.3866	-14.3866	-14.3866	-14.3866
Gene_623	-11.2336	-10.6409	-11.2209	-11.0009	-10.914	-10.9894
Gene_624	-11.7369	-11.9482	-11.6879	-11.918	-12.0295	-11.691
Gene_626	-12.3762	-12.3963	-12.2262	-12.2903	-12.5554	-12.3792
Gene_627	-12.8638	-12.973	-12.8542	-12.896	-12.2172	-13.1906
Gene_628	-8.06594	-7.40695	-7.92785	-7.90293	-7.80773	-7.42753
Gene_629	-15.8528	-15.8528	-15.8528	-15.8528	-15.8528	-15.8528
Gene_630	-16.9425	-18.618	-18.6939	-18.0201	-16.8754	-18.4205
Gene_631	-16.894	-18.5546	-16.7541	-17.9561	-18.7001	-16.4674
Gene_632	-8.4849	-8.43403	-9.08583	-8.87815	-8.41081	-8.85712
Gene_633	-14.5426	-14.8506	-14.8291	-14.5316	-14.8085	-14.6459
Gene_634	-1.40209	-1.22454	-1.59156	-1.56212	-1.4406	-1.4303
Gene_635	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147
Gene_636	-13.409	-13.4091	-13.4091	-13.409	-13.4089	-13.409
Gene_637	-14.6827	-14.6831	-14.6828	-14.683	-14.6828	-14.683
Gene_638	-14.3937	-14.1824	-14.4075	-14.4341	-14.5572	-14.6496
Gene_639	-9.67166	-9.80748	-9.37762	-9.95484	-9.86345	-9.64525
Gene_640	-13.6115	-13.3869	-13.7816	-13.392	-13.4541	-13.4763
Gene_641	-8.98511	-8.90456	-9.15889	-8.76153	-9.35034	-9.09529
Gene_642	-7.16602	-7.24163	-7.36411	-7.1103	-7.58578	-7.12544
Gene_643	-11.5536	-11.3369	-11.1991	-11.1436	-11.4039	-11.5001
Gene_644	-11.4388	-11.6161	-11.8353	-11.3888	-11.5562	-11.1094
Gene_645	-9.45727	-9.21688	-9.4167	-9.31054	-9.68611	-9.5623
Gene_646	-11.8354	-11.6971	-11.7072	-11.5537	-11.6229	-11.7298
Gene_647	-6.77928	-6.60812	-6.59829	-6.58978	-6.50663	-6.72682
Gene_648	-13.8268	-13.9748	-13.8285	-13.834	-13.7255	-13.7969
Gene_649	-10.8163	-10.6173	-10.8102	-10.5908	-10.6195	-10.1885
Gene_650	-15.3548	-15.2222	-15.2697	-14.3379	-15.0759	-15.5763
Gene_651	-11.1933	-10.6752	-11.1787	-11.0489	-11.4468	-10.9101
Gene_652	-12.0349	-12.3559	-12.4361	-12.3737	-12.3272	-12.5476
Gene_653	-14.4393	-14.4393	-14.4393	-14.4393	-14.4393	-14.4393
Gene_654	-14.0857	-13.8563	-13.5796	-13.8172	-13.7724	-13.6927
Gene_655	-10.4758	-10.0699	-10.4616	-10.4142	-10.3733	-10.6019
Gene_656	-11.9394	-12.1305	-11.9508	-11.9947	-12.2407	-12.083
Gene_657	-5.23994	-4.74142	-4.54307	-4.82261	-4.89051	-5.04986
Gene_658	-13.1499	-13.1499	-13.1499	-13.1499	-13.1499	-13.1499
Gene_659	-16.0678	-15.9168	-15.6488	-15.6899	-15.6706	-15.6688
Gene_660	-11.211	-11.437	-11.1761	-11.2759	-11.2151	-11.4138
Gene_661	-9.63489	-9.67594	-10.016	-9.7059	-9.79544	-9.83576
Gene_662	-13.4893	-13.4893	-13.4893	-13.4893	-13.4893	-13.4893
Gene_663	-10.8313	-11.196	-11.5543	-10.8449	-11.7971	-11.6545
Gene_664	-14.2924	-14.3707	-14.945	-14.1234	-14.9019	-14.6134
Gene_665	-15.1578	-15.1253	-15.1278	-15.1362	-15.1553	-15.1384
Gene_666	-9.07676	-8.83759	-8.65937	-9.23655	-8.98079	-8.51936
Gene_667	-14.8915	-14.5786	-14.7658	-14.6773	-14.5187	-14.6827
Gene_668	-15.1271	-15.3395	-15.0709	-14.8313	-15.0998	-15.3612
Gene_669	-15.5829	-15.976	-16.0089	-15.5344	-15.0448	-15.8946
Gene_670	-13.6645	-13.6353	-13.5947	-13.6232	-13.6216	-13.5887
Gene_671	-5.30181	-5.52119	-5.26505	-5.03662	-5.41581	-5.68295
Gene_672	-12.3334	-12.0692	-11.9741	-12.0944	-12.262	-12.2358
Gene_673	-11.7131	-11.9681	-11.6239	-12.0865	-12.3508	-11.883
Gene_674	-14.0726	-14.2927	-14.1357	-14.0292	-13.727	-14.1561
Gene_675	-13.2849	-13.2329	-13.0965	-13.0647	-12.9682	-13.5122
Gene_676	-11.4916	-10.8922	-11.2655	-11.2548	-11.4178	-11.2663
Gene_677	-14.3866	-14.3866	-14.3866	-14.3866	-14.3866	-14.3866
Gene_678	-9.20851	-9.44183	-9.19084	-9.14583	-8.97462	-8.82925
Gene_679	-10.455	-10.7941	-10.7807	-10.2261	-10.6481	-10.675
Gene_680	-14.8116	-14.7188	-14.8347	-14.8184	-14.823	-14.657
Gene_681	-14.0812	-14.0665	-14.1207	-14.0834	-14.1112	-14.1804
