GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_345	-12.6896	-12.2396	-12.3381	-12.3653	-12.0825	-12.5193
Gene_346	-12.2671	-11.7845	-12.098	-11.7233	-11.4586	-11.9541
Gene_347	-11.286	-10.5876	-10.8905	-10.4718	-10.7196	-10.6699
Gene_348	-11.421	-11.0997	-10.8214	-11.4815	-10.6111	-11.3187
Gene_349	-14.1395	-13.803	-13.9247	-14.0631	-13.8265	-14.3384
Gene_350	-13.3032	-13.2633	-13.2474	-13.228	-13.1465	-13.3845
Gene_351	-18.4846	-19.6168	-19.5152	-19.6295	-19.4308	-17.4444
Gene_352	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_353	-5.66188	-6.05261	-5.49051	-5.44172	-5.15859	-5.68903
Gene_354	-14.9569	-14.8338	-14.8437	-15.5937	-15.0217	-15.1386
Gene_355	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_356	-9.41738	-9.53439	-9.17515	-9.36281	-9.35753	-9.41095
Gene_357	-8.62691	-7.81666	-7.88355	-7.86402	-8.24916	-7.8891
Gene_358	-20.2149	-17.6093	-19.3794	-16.6236	-16.7945	-19.2207
Gene_359	-13.5478	-13.6304	-13.2033	-13.7024	-12.9761	-13.2129
Gene_360	-14.1196	-14.08	-14.0468	-14.0821	-14.0558	-14.0456
Gene_361	-14.5945	-14.373	-14.0174	-14.0645	-14.3487	-14.3012
Gene_362	-15.8908	-15.8016	-15.1312	-15.9741	-15.7853	-15.7479
Gene_363	-15.9299	-15.93	-15.9299	-15.9299	-15.9299	-15.9299
Gene_364	-14.9792	-14.9572	-14.8137	-15.1743	-14.4715	-14.6336
Gene_365	-12.3443	-11.9379	-11.9806	-11.374	-11.6138	-11.6114
Gene_366	-14.4391	-13.8727	-13.6673	-13.9937	-13.7719	-13.9421
Gene_367	-13.3738	-12.7294	-12.3744	-12.9222	-12.9175	-12.8845
Gene_368	-13.3016	-12.6527	-12.9168	-13.1383	-12.8543	-13.3033
Gene_369	-14.5454	-14.5445	-13.7738	-14.0648	-13.7982	-13.8926
Gene_370	-15.6178	-15.3499	-15.5119	-15.4483	-15.3545	-15.2997
Gene_371	-16.1278	-15.9301	-15.7907	-16.1531	-15.9275	-15.7944
Gene_372	-14.6541	-14.6013	-14.9599	-14.8749	-14.6287	-14.7828
Gene_373	-13.411	-13.5998	-13.127	-13.5742	-13.4136	-13.4335
Gene_374	-17.0844	-16.9671	-19.3458	-19.4604	-19.2612	-16.3129
Gene_375	-16.105	-16.0849	-15.9901	-15.9281	-16.0603	-15.9965
Gene_376	-10.5453	-10.5341	-10.5583	-10.3418	-10.5157	-10.594
Gene_377	-16.0323	-16.2888	-16.1181	-16.2146	-16.1037	-16.1702
Gene_378	-13.5142	-13.4002	-12.7301	-13.6166	-13.0471	-12.9753
Gene_379	-20.2427	-17.6391	-17.5326	-19.5216	-17.444	-17.3663
Gene_380	-9.49755	-9.60022	-9.68927	-9.83901	-9.52943	-9.97709
Gene_381	-9.11167	-9.63972	-9.34852	-9.54027	-9.42894	-9.34712
Gene_382	-12.6805	-12.724	-12.7059	-12.8172	-12.0497	-12.5517
Gene_383	-13.455	-12.8842	-13.1465	-12.9652	-12.8955	-12.6746
Gene_384	-12.026	-11.766	-11.6744	-11.9359	-11.785	-12.0221
Gene_385	-14.0863	-13.4055	-13.561	-13.6567	-13.6932	-13.6175
Gene_386	-15.7412	-15.7411	-15.741	-15.7411	-15.7411	-15.7411
Gene_387	-10.8366	-10.721	-10.4471	-10.9841	-10.5858	-11.0652
Gene_388	-15.8218	-16.1572	-15.4465	-16.7495	-14.8236	-16.1342
Gene_389	-12.0519	-12.4007	-12.0808	-12.1284	-11.9449	-11.944
Gene_390	-10.1537	-9.149	-9.37743	-9.75533	-9.11732	-9.801
Gene_391	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396
Gene_392	-13.978	-14.0299	-13.6445	-13.8603	-13.7699	-14.0426
Gene_393	-13.5163	-13.3174	-13.6124	-13.2925	-13.3362	-13.5267
Gene_395	-15.0742	-15.21	-14.9942	-15.2504	-14.8558	-14.8878
Gene_396	-13.7812	-13.0315	-13.1152	-12.9595	-13.2297	-13.5668
Gene_397	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379
Gene_398	-11.0314	-10.0831	-10.0058	-10.7011	-10.0285	-10.1856
Gene_399	-8.53788	-8.25523	-8.44643	-8.67393	-7.9127	-8.33398
Gene_400	-9.38992	-8.68319	-8.87372	-8.72801	-8.45394	-9.18381
Gene_401	-7.46547	-7.21278	-7.26655	-7.33586	-7.10871	-7.47335
Gene_402	-14.6696	-14.2396	-13.9618	-14.2037	-14.2232	-14.5341
Gene_403	-10.3514	-9.93318	-9.73348	-9.70068	-10.1145	-10.0501
Gene_404	-12.4749	-12.4883	-12.2886	-12.6919	-12.5075	-12.5466
Gene_405	-18.3571	-19.4455	-19.3437	-17.603	-16.1213	-16.6982
Gene_406	-16.3419	-16.3418	-16.3418	-16.3418	-16.3418	-16.3418
Gene_407	-14.6671	-14.5321	-14.1959	-14.763	-14.6475	-14.6706
Gene_408	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_409	-13.6236	-13.5543	-13.0634	-13.7774	-13.0871	-13.5724
Gene_410	-13.6163	-13.2785	-13.0324	-13.4385	-13.1735	-13.7398
Gene_411	-5.02905	-4.62595	-4.40949	-5.03707	-4.94057	-4.69216
Gene_412	-12.8981	-13.0501	-12.452	-12.5753	-12.7121	-12.3775
Gene_413	-9.72555	-9.2295	-9.42582	-9.38653	-8.99424	-9.43625
Gene_414	-12.0556	-12.0477	-11.2623	-11.8006	-11.5283	-11.5525
Gene_415	-16.0111	-15.9583	-15.8133	-15.9614	-15.7125	-15.8169
Gene_416	-16.3092	-16.1332	-16.0825	-16.1397	-15.4163	-16.0065
Gene_417	-15.0976	-15.0976	-15.0976	-15.0976	-15.0976	-15.0976
Gene_418	-14.9397	-14.1609	-14.2541	-14.2191	-14.4627	-14.4079
Gene_419	-10.0523	-9.79469	-9.8479	-10.4937	-9.88071	-10.137
Gene_420	-9.79682	-9.80894	-9.56367	-10.1717	-9.73733	-9.85435
Gene_421	-14.6283	-14.6282	-14.6282	-14.6284	-14.6282	-14.6283
Gene_422	-14.2135	-14.2626	-14.2552	-14.2709	-14.2644	-14.2507
Gene_423	-16.29	-15.9416	-15.6423	-15.7086	-15.4428	-16.0013
Gene_424	-14.227	-14.1591	-13.8553	-14.1987	-14.2116	-14.1191
Gene_425	-12.6138	-13.06	-12.3676	-13.02	-12.3583	-12.6486
Gene_426	-15.8643	-15.3886	-14.9665	-15.1883	-14.3656	-14.9588
Gene_427	-12.9166	-12.7004	-12.7854	-12.9237	-12.9607	-13.1899
Gene_428	-15.18	-15.18	-15.18	-15.18	-15.18	-15.18
Gene_429	-9.93376	-9.33791	-8.94083	-9.46869	-9.52855	-9.37048
Gene_430	-12.7589	-13.0189	-12.9343	-12.8961	-12.5958	-13.0414
Gene_431	-15.013	-15.0604	-14.999	-15.0244	-14.9402	-15.0181
Gene_432	-9.16684	-9.33066	-8.75586	-9.19429	-8.8279	-9.45778
Gene_433	-18.4084	-17.0214	-17.5345	-19.5336	-19.3346	-19.2605
Gene_434	-14.2534	-13.9374	-14.0695	-14.0944	-13.5751	-13.9758
Gene_435	-9.16591	-9.2724	-8.74379	-9.0614	-8.73549	-8.72995
Gene_436	-9.78421	-9.88783	-9.8621	-9.54216	-9.46448	-9.6702
Gene_437	-11.1479	-11.2262	-11.2162	-10.8991	-10.73	-10.9876
Gene_438	-14.1362	-13.5026	-13.3793	-13.6914	-13.1592	-13.6163
Gene_439	-10.6605	-10.4943	-10.1354	-10.0867	-10.4597	-10.4616
Gene_440	-11.4298	-11.0528	-10.6163	-11.4058	-11.2159	-11.439
Gene_441	-10.068	-10.2784	-9.56833	-10.3368	-9.84794	-10.1738
Gene_442	-16.6101	-16.6101	-16.6101	-16.6101	-16.6101	-16.6101
Gene_443	-10.1046	-9.61166	-9.81569	-10.3274	-9.77101	-9.81391
Gene_444	-16.369	-16.2846	-16.2351	-16.3904	-16.2234	-16.2138
Gene_445	-16.929	-17.1928	-17.1212	-17.0738	-17.1126	-17.1055
Gene_446	-13.7256	-13.3334	-13.3714	-13.4014	-12.9305	-13.486
Gene_447	-13.8816	-13.5899	-14.135	-13.5727	-13.2226	-13.9747
Gene_448	-9.82365	-9.41341	-8.88371	-10.0622	-9.36029	-9.59376
Gene_449	-14.1803	-14.4275	-14.4357	-14.6209	-14.1822	-14.4465
Gene_450	-12.8519	-12.6868	-12.1944	-12.5429	-12.5949	-12.6374
Gene_451	-16.6669	-19.3876	-15.6364	-16.5741	-16.7437	-19.1265
Gene_452	-17.44	-17.44	-17.4399	-17.44	-17.44	-17.4399
Gene_453	-14.4604	-14.7145	-14.5198	-14.4307	-14.1033	-14.8043
Gene_454	-11.8479	-11.883	-11.3552	-11.6263	-11.5765	-11.6534
Gene_455	-6.02419	-5.95779	-5.58789	-5.80963	-5.49433	-5.7287
Gene_456	-16.2306	-16.2306	-16.2306	-16.2306	-16.2307	-16.2306
Gene_457	-8.091	-8.07755	-7.93093	-7.78123	-7.72422	-8.07964
Gene_458	-14.1324	-13.937	-14.166	-13.865	-14.0453	-14.4276
Gene_459	-9.20953	-8.8816	-8.64402	-9.40941	-8.99866	-9.17832
Gene_460	-18.4846	-19.6168	-19.5152	-19.6295	-19.4308	-17.4444
Gene_461	-12.6157	-13.2819	-12.6356	-12.3262	-12.4425	-12.6152
Gene_462	-13.022	-13.1134	-12.6998	-13.0929	-13.0756	-13.0195
Gene_463	-14.9155	-14.7054	-14.599	-14.8168	-14.8781	-14.829
Gene_464	-14.2919	-13.8324	-14.0754	-14.0959	-13.9899	-13.9108
Gene_465	-13.479	-13.749	-12.9685	-13.1917	-13.5354	-13.1326
Gene_466	-13.3902	-13.0958	-12.6069	-13.3583	-12.7734	-13.1742
Gene_468	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396	-16.8396
Gene_469	-16.0455	-16.1932	-15.9626	-15.9458	-15.8392	-15.8191
Gene_471	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_472	-11.4267	-11.0801	-10.7443	-10.919	-11.2178	-11.7653
Gene_473	-12.5106	-12.382	-12.1688	-12.4271	-12.1372	-12.7707
Gene_474	-16.0396	-16.0396	-16.0396	-16.0396	-16.0396	-16.0396
Gene_475	-10.6583	-10.8322	-10.4214	-10.7401	-10.3769	-10.7467
Gene_476	-13.6291	-13.2358	-13.4215	-13.0071	-13.4772	-14.0415
Gene_477	-16.4653	-16.4629	-15.7242	-16.3396	-15.6694	-16.2018
Gene_478	-11.6517	-11.6517	-11.6516	-11.6517	-11.6516	-11.6516
Gene_479	-9.30166	-9.43123	-9.17133	-9.77477	-9.13752	-9.67204
Gene_480	-14.5149	-14.5149	-14.5148	-14.5148	-14.5148	-14.5148
Gene_481	-11.2568	-10.9381	-11.2739	-11.1433	-11.02	-11.3392
Gene_482	-12.7394	-12.398	-12.2178	-12.7509	-11.8586	-12.9021
Gene_483	-12.3994	-12.4786	-12.2652	-12.5988	-12.5154	-12.3696
Gene_484	-17.1624	-16.9582	-16.8769	-17.0933	-17.0685	-17.0603
Gene_485	-17.1079	-19.4963	-16.8847	-19.509	-19.3101	-19.2361
Gene_486	-17.7273	-19.42	-17.467	-19.4327	-16.1065	-16.0283
Gene_487	-12.9369	-12.42	-12.6944	-12.6644	-12.4751	-12.3123
Gene_488	-13.7733	-13.8138	-13.814	-13.8222	-13.7982	-13.8006
Gene_489	-14.6403	-14.093	-14.154	-13.7605	-14.195	-13.5203
Gene_490	-9.83763	-9.37069	-9.26748	-9.40078	-9.45706	-9.67378
Gene_491	-9.19581	-8.78954	-8.64946	-8.83461	-8.9553	-8.61688
Gene_492	-20.4611	-19.7294	-17.7081	-19.7421	-19.5436	-19.4696
Gene_494	-15.1055	-15.0422	-15.0129	-15.0102	-15.0463	-15.0387
Gene_495	-12.5359	-12.2791	-11.9036	-11.9464	-12.0528	-12.3547
Gene_496	-11.9407	-11.8544	-11.8106	-11.9358	-11.8725	-11.8628
Gene_497	-14.4526	-14.3432	-14.0684	-14.0893	-14.1445	-14.2013
Gene_498	-18.4846	-19.6168	-19.5152	-19.6295	-17.5221	-19.3568
Gene_499	-7.75836	-7.88629	-8.03552	-7.77054	-7.92122	-8.13003
Gene_500	-15.788	-15.6484	-15.7143	-15.6104	-15.6611	-15.6722
Gene_501	-12.6141	-12.3903	-12.4162	-13.0206	-11.8004	-12.0417
Gene_502	-13.928	-13.4422	-13.2482	-13.7926	-13.1215	-13.4792
Gene_503	-14.307	-14.5177	-14.6022	-13.9774	-14.1269	-14.601
Gene_504	-10.341	-10.1908	-10.0151	-10.8665	-9.83676	-9.65848
Gene_505	-10.082	-9.72423	-9.25142	-9.6648	-10.2696	-9.88209
Gene_506	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_508	-15.752	-15.3767	-14.7569	-14.9413	-14.9975	-15.3434
Gene_509	-12.5811	-12.5791	-11.9001	-12.4747	-12.6597	-12.4581
Gene_510	-12.5935	-12.6052	-12.5167	-12.7407	-11.9384	-12.4281
Gene_511	-12.8915	-12.2918	-12.5551	-12.8319	-12.5883	-12.3373
Gene_512	-10.4968	-9.98105	-9.63182	-9.84958	-10.0949	-10.0608
Gene_513	-10.247	-10.603	-10.2262	-10.9154	-10.1851	-10.6647
Gene_514	-14.9989	-15.1797	-14.6292	-14.9628	-15.0864	-14.7732
Gene_515	-16.8694	-16.5874	-19.3496	-17.5992	-19.265	-19.1908
Gene_516	-15.6199	-15.6197	-15.6199	-15.6191	-15.6206	-15.6191
Gene_517	-9.98477	-10.061	-9.23124	-10.1818	-9.80948	-10.1613
Gene_518	-15.6401	-15.3194	-15.2817	-15.3917	-15.2868	-15.4468
Gene_519	-10.1564	-10.2562	-9.75758	-9.80237	-9.6455	-9.9547
Gene_520	-11.4557	-11.7226	-11.1836	-11.7872	-10.9732	-11.3129
Gene_521	-7.51305	-6.74101	-7.25326	-7.01346	-6.24738	-6.86968
Gene_522	-13.4401	-13.5316	-13.2225	-13.4184	-13.3028	-13.4569
Gene_524	-7.51604	-7.2158	-7.45792	-7.20696	-6.93972	-7.22342
Gene_525	-13.4987	-13.7769	-12.7654	-13.1952	-13.1936	-13.3879
Gene_526	-14.4282	-13.8999	-14.3122	-14.2474	-13.6661	-14.0818
Gene_527	-9.20599	-9.29432	-9.01811	-8.65303	-8.92015	-8.90372
Gene_528	-14.8181	-14.3936	-14.5341	-13.8923	-14.3341	-14.564
Gene_529	-16.5124	-16.5125	-16.5125	-16.5125	-16.5124	-16.5125
Gene_530	-14.6545	-14.2892	-14.3671	-14.2784	-14.5165	-14.4147
Gene_531	-11.8341	-11.9595	-11.6458	-11.7396	-11.3934	-11.6719
Gene_532	-14.7977	-14.9176	-14.8894	-15.1053	-14.2424	-14.9256
Gene_533	-8.40232	-7.85512	-7.93699	-7.48703	-7.83714	-7.7963
Gene_534	-16.7011	-16.5859	-16.6108	-16.5874	-16.4934	-16.5588
Gene_535	-16.0301	-15.891	-15.4947	-15.9588	-15.6308	-15.7925
Gene_536	-17.0978	-17.5997	-16.8739	-19.4824	-19.2833	-19.2092
Gene_537	-7.78965	-8.12868	-7.45453	-7.7015	-7.77313	-7.42906
Gene_538	-8.51465	-8.48278	-8.11776	-8.5538	-8.29031	-8.26744
Gene_539	-14.0849	-14.343	-14.616	-14.1369	-14.2897	-14.5224
Gene_540	-16.3419	-16.3419	-16.3418	-16.3418	-16.3418	-16.3418
Gene_541	-20.4611	-19.7293	-19.6279	-19.742	-19.5435	-17.5418
Gene_542	-9.47695	-8.81721	-9.04187	-9.39328	-8.62612	-8.98398
Gene_543	-11.8051	-11.3014	-11.2324	-11.5924	-11.3341	-11.3007
Gene_544	-12.027	-11.3922	-11.565	-11.5494	-11.7589	-11.3992
Gene_545	-14.7803	-14.7689	-14.6844	-14.8624	-14.3415	-14.6908
Gene_546	-9.96442	-9.55931	-9.51272	-10.127	-9.38605	-10.0491
Gene_547	-13.6916	-13.7773	-13.2713	-13.587	-13.6062	-13.6111
Gene_548	-17.727	-19.4171	-16.8496	-16.3161	-16.3811	-19.1562
Gene_549	-16.3281	-16.3484	-16.219	-16.405	-16.0935	-16.4089
Gene_550	-12.5995	-12.431	-12.4875	-12.7216	-12.3264	-12.6523
Gene_551	-16.9945	-17.0934	-17.2386	-16.7771	-16.398	-17.0116
Gene_552	-11.8705	-12.2665	-11.6856	-12.3643	-11.4732	-12.1591
Gene_553	-17.2709	-17.0574	-17.0067	-16.6224	-16.1321	-16.081
Gene_554	-15.0434	-14.907	-14.872	-14.9115	-14.9759	-14.7344
Gene_555	-15.0992	-14.9101	-14.7262	-14.9497	-14.5554	-14.8419
Gene_556	-14.7583	-14.8785	-14.9116	-14.5908	-14.6793	-14.624
Gene_557	-12.0747	-12.1583	-11.7674	-11.9481	-11.9233	-11.9419
Gene_558	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_559	-16.0589	-16.056	-16.1635	-19.3396	-15.6827	-15.0107
Gene_560	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379	-17.1379
Gene_561	-15.1938	-14.9095	-14.9821	-14.9555	-14.9787	-15.0032
Gene_562	-16.8489	-16.9452	-15.7921	-19.4115	-16.7493	-19.1377
Gene_563	-13.1701	-13.1662	-13.0194	-13.1422	-13.0875	-13.2063
Gene_564	-12.8016	-12.4974	-11.9262	-12.3563	-11.9629	-12.0279
Gene_565	-8.28729	-7.56835	-7.50119	-7.68833	-7.5283	-7.6773
Gene_566	-14.8939	-14.8939	-14.8938	-14.8937	-14.8939	-14.8939
Gene_567	-9.16325	-9.45561	-9.17579	-9.09585	-9.63044	-9.12168
Gene_568	-15.655	-14.608	-15.221	-14.6972	-15.1588	-15.406
Gene_569	-15.5116	-15.5116	-15.5116	-15.5116	-15.5116	-15.5116
Gene_570	-11.8996	-12.0326	-11.6296	-11.6108	-11.6594	-11.754
Gene_571	-10.5699	-10.2988	-10.5872	-10.514	-10.3339	-10.5156
Gene_572	-10.2927	-9.99032	-10.1193	-10.1753	-10.1185	-10.2191
Gene_573	-11.924	-12.2896	-11.8237	-12.2727	-11.9103	-11.6031
Gene_574	-13.0004	-13.5391	-12.7037	-12.8814	-12.8957	-13.2073
Gene_575	-8.36309	-8.22615	-7.87066	-8.20774	-7.80581	-8.28353
Gene_576	-15.0434	-14.8762	-14.6393	-15.0717	-15.1789	-15.2394
Gene_577	-16.1619	-16.0307	-15.8913	-16.1276	-15.5189	-16.3196
Gene_578	-15.5116	-15.5115	-15.5116	-15.5115	-15.5116	-15.5115
Gene_579	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062
Gene_580	-16.3667	-15.1402	-15.4109	-15.5792	-15.1193	-15.4705
Gene_581	-8.22512	-8.48527	-7.96391	-9.01964	-8.54579	-8.80911
Gene_582	-18.3245	-18.3245	-18.3245	-18.3245	-18.3245	-18.3245
Gene_583	-8.61097	-8.40522	-8.18564	-8.38329	-7.7995	-8.12924
Gene_584	-20.2018	-16.9892	-17.5006	-19.4803	-17.412	-16.7153
Gene_585	-10.4644	-10.5435	-10.1791	-10.1893	-10.0249	-10.6576
Gene_587	-8.72349	-8.1509	-7.8832	-8.6921	-8.00098	-8.18428
Gene_588	-15.7765	-15.6193	-15.7401	-15.2903	-15.5958	-15.8016
Gene_589	-13.1052	-12.9415	-12.7382	-13.2775	-12.8462	-12.8308
Gene_590	-13.8201	-13.7679	-13.7308	-13.7896	-13.7061	-13.6854
Gene_591	-14.7071	-14.5551	-14.3393	-14.6251	-14.3772	-14.543
Gene_592	-8.91771	-8.86408	-8.76944	-8.86028	-8.56568	-8.77204
Gene_593	-10.396	-10.2746	-10.0653	-10.2807	-9.92807	-10.1667
Gene_594	-13.9745	-13.4377	-13.5467	-13.5732	-13.5768	-13.6712
Gene_595	-12.2218	-12.0141	-11.3457	-12.1358	-11.8649	-11.8999
Gene_596	-10.9813	-10.7678	-10.0245	-10.6309	-10.5362	-10.6142
Gene_597	-14.7674	-14.4515	-13.9648	-14.5211	-14.1898	-14.6364
Gene_598	-11.1914	-10.9825	-10.5497	-10.997	-10.5726	-11.192
Gene_599	-10.4764	-9.99746	-10.0568	-10.3541	-10.0326	-10.474
Gene_600	-15.6751	-15.2086	-15.3866	-15.1321	-15.1102	-15.3661
Gene_601	-16.4629	-16.6862	-16.8254	-16.8479	-16.8099	-16.7135
Gene_602	-12.7119	-12.7569	-12.3599	-12.6831	-12.2939	-12.8213
Gene_603	-16.1306	-16.1306	-16.1306	-16.1306	-16.1306	-16.1306
Gene_604	-12.1053	-11.8741	-12.0099	-12.1346	-12.0892	-12.1045
Gene_605	-14.3298	-13.9864	-14.4396	-14.4158	-14.2413	-14.5365
Gene_606	-10.4274	-10.3403	-10.2894	-10.6538	-10.4248	-9.94899
Gene_607	-10.9262	-10.5053	-10.8021	-10.7173	-10.4523	-11.205
Gene_608	-7.13933	-6.64023	-7.43143	-7.27666	-6.84689	-6.82633
Gene_609	-9.7347	-9.7602	-9.44791	-10.0352	-9.47451	-9.80171
Gene_610	-12.1884	-12.2611	-11.7452	-12.0242	-11.6881	-12.2371
Gene_611	-15.0352	-14.9463	-14.9158	-14.9835	-14.973	-15.0472
Gene_612	-17.2936	-16.9041	-16.8561	-17.3492	-16.4316	-16.391
Gene_613	-12.2258	-12.241	-11.4922	-11.8698	-11.486	-12.2765
Gene_614	-9.94995	-9.74916	-9.60496	-9.55758	-9.24728	-9.3896
Gene_615	-11.0001	-10.967	-10.4165	-11.2157	-10.6058	-11.0117
Gene_616	-13.9258	-13.8096	-13.3888	-14.352	-14.1041	-13.9888
Gene_617	-14.9915	-15.0935	-15.0036	-15.0848	-15.013	-15.058
Gene_618	-10.5878	-10.4666	-9.58419	-10.0161	-9.64226	-9.51894
Gene_619	-12.8354	-12.4313	-12.4018	-12.7244	-12.2456	-12.9634
Gene_620	-18.4847	-19.6169	-19.5153	-17.7306	-19.4309	-19.3569
Gene_621	-8.83093	-8.41998	-8.32076	-8.75267	-8.61503	-8.54031
Gene_622	-20.3488	-19.6163	-19.5148	-19.629	-17.522	-17.4444
Gene_623	-15.6586	-15.6586	-15.6586	-15.6586	-15.6586	-15.6586
Gene_624	-14.5828	-14.6748	-14.5573	-14.8359	-14.6015	-14.7619
Gene_625	-11.5718	-11.7015	-11.0809	-11.8014	-11.396	-11.8811
Gene_626	-15.5649	-15.1738	-15.1256	-15.1078	-15.1256	-15.2586
Gene_627	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463	-15.5463
Gene_628	-13.5845	-13.5095	-13.3884	-13.5343	-13.5468	-13.4978
Gene_629	-10.1139	-9.9162	-10.0253	-10.0737	-9.6389	-9.73107
Gene_630	-14.708	-14.6189	-14.2552	-14.5705	-14.2198	-14.7178
Gene_631	-7.41131	-7.09512	-7.25879	-7.30841	-6.66659	-7.41113
Gene_632	-12.7458	-12.6899	-12.6113	-12.5435	-12.5571	-12.6971
Gene_633	-14.7384	-15.0111	-14.5758	-15.3691	-15.1378	-14.9329
Gene_634	-14.8526	-14.7043	-14.7673	-14.6833	-14.8007	-14.7466
Gene_635	-15.3617	-15.115	-15.358	-16.0302	-14.9125	-15.2468
Gene_636	-11.3224	-11.5711	-11.2703	-11.3127	-11.5888	-11.2591
Gene_637	-14.2271	-14.2986	-14.3301	-14.3654	-14.4975	-14.4884
Gene_638	-14.3119	-13.9195	-13.7838	-14.0218	-13.5806	-13.8681
Gene_639	-15.3596	-15.3588	-14.7255	-14.7714	-15.2483	-15.0354
Gene_640	-7.77431	-8.06838	-7.63308	-8.14763	-8.03573	-7.70659
Gene_641	-20.4612	-19.7294	-19.628	-17.828	-19.5436	-19.4697
Gene_642	-14.7767	-14.6498	-14.096	-14.695	-14.2432	-14.1237
Gene_643	-12.6053	-12.3836	-12.0917	-12.2888	-12.2109	-12.0644
Gene_644	-12.8774	-12.4816	-12.5998	-12.282	-12.2837	-12.4643
Gene_645	-13.3751	-13.3228	-13.2058	-13.0438	-12.8748	-13.403
Gene_646	-11.5736	-11.3045	-11.0714	-11.3127	-10.9128	-10.8427
Gene_647	-13.2661	-12.6371	-12.3943	-12.9547	-12.6027	-12.8571
Gene_648	-14.2946	-14.2562	-13.7938	-14.2653	-13.9318	-14.2978
Gene_649	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062
Gene_650	-12.8572	-12.308	-12.3172	-12.4947	-12.4798	-12.2809
Gene_651	-16.6101	-16.6101	-16.6101	-16.6101	-16.6101	-16.6101
Gene_652	-20.4611	-19.7293	-19.6279	-19.742	-19.5435	-17.5418
Gene_653	-10.9046	-10.2352	-10.8195	-11.285	-10.4471	-10.9319
Gene_654	-14.2503	-14.2501	-14.2498	-14.2508	-14.2505	-14.2499
Gene_655	-15.0588	-15.1394	-14.4551	-15.1019	-15.1246	-14.8374
Gene_656	-14.3339	-13.9618	-13.681	-14.026	-13.8364	-13.8185
Gene_657	-13.8428	-13.892	-13.8565	-13.9125	-13.862	-13.8475
Gene_658	-14.2949	-14.2948	-14.2948	-14.2948	-14.2949	-14.2949
Gene_659	-14.2415	-14.193	-13.7918	-14.183	-13.9476	-14.051
Gene_660	-12.5531	-12.801	-12.4341	-12.7128	-12.631	-12.3819
Gene_661	-14.0756	-14.0244	-13.2618	-14.3761	-14.0257	-13.5137
Gene_662	-11.9661	-12.0018	-11.8621	-12.3614	-11.6231	-11.9867
Gene_663	-6.12916	-5.97695	-5.75034	-5.66212	-5.77429	-6.15755
Gene_664	-10.9497	-10.5391	-10.2226	-11.0042	-10.0458	-10.5442
Gene_665	-11.9995	-12.0753	-11.6133	-12.0743	-11.9019	-11.6045
Gene_666	-13.1165	-13.1937	-12.8681	-13.2125	-13.0019	-13.3304
Gene_667	-12.4972	-12.4963	-12.2421	-12.2665	-12.4495	-12.5948
Gene_668	-11.3403	-11.3031	-10.9048	-11.0302	-10.7397	-10.6406
Gene_669	-12.0865	-12.0178	-12.0703	-12.042	-12.2322	-12.1135
Gene_670	-9.95141	-9.75707	-10.4842	-9.7633	-9.7379	-10.0087
Gene_671	-9.76759	-10.2377	-10.0695	-10.3444	-9.98773	-10.1924
Gene_672	-13.9584	-13.9584	-13.9584	-13.9584	-13.9584	-13.9584
Gene_673	-15.0642	-15.0643	-15.0642	-15.0644	-15.0642	-15.0642
Gene_674	-11.8	-12.0324	-11.4936	-11.6629	-11.9602	-12.0733
Gene_675	-8.28802	-8.80437	-8.38267	-8.51751	-8.30895	-8.8948
Gene_676	-16.6668	-16.5334	-16.6418	-16.7365	-16.7154	-16.7084
Gene_677	-12.102	-12.2508	-11.791	-12.3279	-11.5682	-11.9679
Gene_678	-13.6734	-13.2891	-13.2089	-13.8258	-13.3848	-13.5737
Gene_679	-14.041	-13.8196	-13.5847	-14.1442	-13.8801	-13.8842
Gene_680	-14.1263	-14.0181	-13.9818	-14.4794	-14.1603	-14.2726
Gene_681	-8.94668	-9.09253	-8.50226	-8.96727	-8.61471	-8.77946
Gene_682	-10.2219	-10.3186	-10.3544	-10.3769	-9.89821	-10.3666
Gene_683	-13.0143	-13.2206	-12.7456	-13.1445	-12.4445	-12.8034
Gene_684	-15.2638	-15.3058	-14.8086	-14.6288	-14.7061	-15.0371
Gene_685	-10.6224	-10.7333	-10.5022	-10.7635	-10.5686	-10.866
Gene_686	-12.3456	-12.4143	-11.7316	-12.4416	-11.9497	-12.3785
Gene_687	-14.6396	-14.4406	-14.7184	-15.0649	-14.3902	-14.8568
